,code,2nd_code,std_price,name
1114,A271980,1,32800,제일약품
1115,A272210,1,15000,한화시스템
1116,A272220,10,16435,KINDEX 스마트모멘텀
1117,A272230,10,14630,KINDEX 스마트밸류
1118,A272450,1,20550,진에어
1119,A272550,1,22500,삼양패키징
1120,A272560,10,102215,KBSTAR 단기국공채액티브
1121,A272570,10,102125,KBSTAR 중장기국공채액티브
1122,A272580,10,50205,TIGER 단기채권액티브
1123,A272910,10,99800,KINDEX 중장기국공채액티브
1124,A273130,10,107640,KODEX 종합채권(AA-이상)액티브
1125,A273140,10,102815,KODEX 단기변동금리부채권액티브
1126,A275280,10,12730,KODEX MSCI모멘텀
1127,A275290,10,12085,KODEX MSCI밸류
1128,A275300,10,10555,KODEX MSCI퀄리티
1129,A275750,10,4495,KBSTAR 코스닥150선물인버스
1130,A275980,10,19550,TIGER 글로벌4차산업혁신기술(합성 H)
1131,A276000,10,13835,TIGER 글로벌자원생산기업(합성 H)
1132,A276650,10,24505,KBSTAR 글로벌4차산업IT(합성 H)
1133,A276970,10,10425,KODEX 미국S&P고배당커버드콜(합성 H)
1134,A276990,10,19705,KODEX 글로벌4차산업로보틱스(합성)
1135,A277540,10,14680,KINDEX S&P아시아TOP50
1136,A277630,10,29755,TIGER 코스피
1137,A277640,10,14120,TIGER 코스피대형주
1138,A277650,10,16795,TIGER 코스피중형주
1139,A278240,10,15800,KBSTAR 코스닥150선물레버리지
1140,A278420,10,9110,ARIRANG ESG우수기업
1141,A278530,10,12680,KODEX 200TR
1142,A278540,10,12330,KODEX MSCI Korea TR
1143,A278620,10,105925,ARIRANG 단기채권액티브
1144,A279530,10,10050,KODEX 고배당
1145,A279540,10,11795,KODEX 최소변동성
1146,A280320,10,21200,KINDEX 미국IT인터넷S&P(합성 H)
1147,A280360,1,121000,롯데제과
1148,A280920,10,10965,ARIRANG 주도업종
1149,A280930,10,15585,KODEX 미국러셀2000(H)
1150,A280940,10,7010,KODEX 골드선물인버스(H)
1151,A281820,1,21100,케이씨텍
1152,A281990,10,11995,KBSTAR 중소형고배당
1153,A282000,10,101065,KBSTAR 국고채3년선물인버스
1154,A282330,1,162500,BGF리테일
1155,A282690,1,13650,동아타이어
1156,A283580,10,14450,KODEX 차이나CSI300
1157,A284430,10,13065,KODEX 200미국채혼합
1158,A284740,1,38750,쿠쿠홈시스
1159,A284980,10,8810,KBSTAR 200금융
1160,A284990,10,12670,KBSTAR 200에너지화학
1161,A285000,10,15515,KBSTAR 200IT
1162,A285010,10,10490,KBSTAR 200중공업
1163,A285020,10,8210,KBSTAR 200철강소재
1164,A285130,1,147000,SK케미칼
1165,A28513K,1,84300,SK케미칼우
1166,A285690,10,10940,FOCUS ESG리더스
1167,A286940,1,37700,롯데정보통신
1168,A287180,10,26460,ARIRANG 미국나스닥기술주
1169,A287300,10,12295,KBSTAR 200건설
1170,A287310,10,10785,KBSTAR 200경기소비재
1171,A287320,10,10900,KBSTAR 200산업재
1172,A287330,10,7890,KBSTAR 200생활소비재
1173,A289040,10,11550,KODEX MSCI KOREA ESG유니버설
1174,A289250,10,11650,TIGER MSCI KOREA ESG유니버설
1175,A289260,10,11115,TIGER MSCI KOREA ESG리더스
1176,A289480,10,10900,TIGER 200커버드콜ATM
1177,A289670,10,55150,ARIRANG 국채선물10년
1178,A290080,10,8220,KBSTAR 200고배당커버드콜ATM
1179,A290130,10,12605,KBSTAR ESG사회책임투자
1180,A291130,10,10360,KINDEX 멕시코MSCI(합성)
1181,A291620,10,7735,KOSEF 코스닥150선물인버스
1182,A291630,10,6770,KOSEF 코스닥150선물레버리지
1183,A291680,10,10845,KBSTAR 차이나H선물인버스(H)
1184,A291890,10,10150,KODEX MSCI EM선물(H)
1185,A292050,10,18210,KBSTAR KRX300
1186,A292150,10,13340,TIGER TOP10
1187,A292160,10,17870,TIGER KRX300
1188,A292190,10,18015,KODEX KRX300
1189,A292340,10,9970,마이티 200커버드콜ATM레버리지
1190,A292500,10,17915,SOL KRX300
1191,A292560,10,10235,TIGER 일본엔선물
1192,A292730,10,18020,FOCUS KRX300
1193,A292750,10,17865,ARIRANG KRX300
1194,A292770,10,50370,KODEX 국채선물3년인버스
1195,A293180,10,38635,HANARO 200
1196,A293480,1,19650,하나제약
1197,A293940,3,8000,신한알파리츠
1198,A294400,10,46065,KOSEF 200TR
1199,A294870,1,23150,HDC현대산업개발
1200,A295000,10,54330,KBSTAR 국채선물10년
1201,A295020,10,48680,KBSTAR 국채선물10년인버스
1202,A295040,10,13175,SOL 200TR
1203,A295820,10,11065,ARIRANG 200동일가중
1204,A298000,1,238000,효성화학
1205,A298020,1,534000,효성티앤씨
1206,A298040,1,66900,효성중공업
1207,A298050,1,622000,효성첨단소재
1208,A298340,10,52920,ARIRANG 국채선물3년
1209,A298690,1,2595,에어부산
1210,A298770,10,19795,KODEX 한국대만IT프리미어
