code,자산총계,부채총계,자본총계,자본금,매출액,매출총이익,영업이익,당기순이익,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,FCF,EBITDA,EBIT,EV,매출총이익률,영업이익률,ROE,ROA,ROIC,부채비율,자기자본비율,이자보상배율,EPS,BPS,CPS,SPS,DPS,현금배당성향,현금배당수익률,PER,PBR,PCR,PSR,P/FCF,PEG,EV/EBITDA,EV/EBIT,EV/Sales,Open,High,Low,Close,Volume,Change,종목명,PBR_rank,PSR_rank,PCR_rank,PER_rank,DIV_rank,EV_rank,rank_tot
003690,12519947404.02,10064018324.51,2455929079.51,60184558.0,11300992596.57,,192258587.83,142051654.75,517496465.75,-234509833.48,-168449053.0,,197849587.83,190252489.49,306711927.71,0.0,1.701,5.784,1.171,,409.785,19.616,,1180.13374,24014.37673,4299.24621,93886.14764,450.0,32.39744,5.703422,6.68568,0.32855,1.83521,0.08404,,3.0159,1.55023,1.61213,0.02714,8460.0,8510.0,8420.0,8500.0,211116.0,1.209103840682788,코리안리,8.0,3.0,19.0,32.0,6.0,188.0,62.0
001450,49194086423.11,44389432859.04,4804653564.07,44700000.0,17710245832.25,,286763456.36,331853924.43,1219232822.45,-1073582292.84,-155906843.36,,395717098.36,475595620.95,1879280431.0,0.0,1.619,7.125,0.6940000000000001,,923.884,9.767,,3712.01258,60500.96096,13637.95103,198101.18381,1000.0,23.93056,4.395604,6.12875,0.37603000000000003,1.6681400000000002,0.11484000000000001,,-0.57828,4.74905,3.95142,0.10611000000000001,24550.0,24700.0,23950.0,24000.0,362101.0,1.1374407582938393,현대해상,18.0,10.0,15.0,25.0,21.0,85.0,68.0
316140,399081017000.0,372355172000.0,26725845000.0,3611338000.0,28637610000.0,6036575000.0,2080394000.0,1515249000.0,3605975000.0,-1456426000.0,2367241000.0,,2615942000.0,2001251000.0,47437575555.59,21.079,7.265,5.867,0.398,,1393.24,6.697,,1809.94669,31918.37127,4992.5742,39649.57961,360.0,19.89009,3.699897,5.37585,0.30484,1.94889,0.2454,,,18.13403,23.70396,1.6564800000000002,4900.0,4910.0,4860.0,4875.0,80387.0,1.1054421768707479,우리금융지주,1.0,52.0,23.0,12.0,38.0,7.0,88.0
084010,944860967.7,396483254.65,548377713.05,24646734.0,1096134815.2,135562495.85,81806922.4,53080079.02,198130756.04,-166814308.57,-14216675.57,150514639.39,106794206.4,71338643.7,82984646.07,12.367,7.463,10.21,6.719,18.5295,72.301,58.038,48.69784,1977.3038,22926.9901,8038.82397,44473.83638,300.0,13.28034,2.884615,5.25969,0.45361,1.29372,0.23385000000000003,1.703,0.3191,0.77705,1.1632500000000001,0.0757,16700.0,16750.0,15700.0,16150.0,360997.0,3.3680917622523467,대한제강,34.0,46.0,4.0,11.0,63.0,274.0,95.0
011760,1219059292.18,904594888.61,314464403.58,66144830.0,2880885745.21,102655159.02,33238150.52,49362974.09,140833967.52,-2715321.62,-47235031.97,139183379.2,38821150.52,67842157.66,570878997.43,3.563,1.154,15.093,3.706,7.2838,287.662,25.796,2.03503,3727.06583,26064.25973,10645.87871,217771.04463,600.0,14.61626,3.761755,4.27951,0.6119500000000001,1.49823,0.07324,1.516,0.16821000000000003,14.70536,8.41481,0.19816,19600.0,19650.0,19200.0,19300.0,151826.0,1.838095238095238,현대코퍼레이션,80.0,1.0,9.0,7.0,36.0,141.0,97.0
005830,60051327012.34,53546735105.04,6504591907.3,35400000.0,20110608226.45,,730982471.69,561108516.19,1243177679.6,-825656154.45,-296240101.59,,851131471.69,751000020.82,3437177285.15,0.0,3.635,9.079,0.969,,823.214,10.832,,7893.23967,106825.70516,17559.00677,284048.13879,2200.0,23.63741,5.028571,5.54272,0.40955,2.4916,0.15402000000000002,,-1.0171,4.03836,4.5768,0.17091,47300.0,47750.0,46450.0,47200.0,151950.0,1.45904173106646,DB손해보험,25.0,20.0,40.0,13.0,13.0,56.0,98.0
023350,332119486.79,194606581.9,137512904.89,5475000.0,288230157.13,22257786.07,4589794.84,6471278.81,33984173.58,-5212224.91,-10824745.98,33154575.4,6726746.84,9460839.49,36272236.79,7.7219999999999995,1.592,5.12,2.048,10.5231,141.519,41.405,4.3433,590.98437,13217.41911,3103.5775,26322.38878,100.0,16.07707,2.03252,8.32509,0.37224,1.58527,0.18691000000000002,1.62493,0.20102,5.39224,3.83393,0.12584,7040.0,7130.0,6890.0,7080.0,110684.0,1.8485639686684066,한국종합기술,16.0,31.0,10.0,50.0,110.0,290.0,107.0
047050,8328038736.0,5167165003.0,3160873733.0,616875745.0,21472386358.0,925065193.0,474478289.0,229524209.0,1118609455.0,-109536756.0,-556968709.0,1045361001.0,807217131.0,388874228.0,4062646094.95,4.308,2.21,7.688,2.6550000000000002,6.2917,163.473,37.955,4.81758,1933.58846,25597.55921,9066.73235,174041.42189,700.0,36.20204,4.810997,7.52487,0.5684100000000001,1.60477,0.08360000000000001,1.7172100000000001,0.7359100000000001,5.0329,10.4472,0.1892,20250.0,20350.0,19800.0,20350.0,798980.0,1.9018691588785046,포스코인터내셔,67.0,2.0,11.0,42.0,16.0,52.0,122.0
084690,3060158354.61,1734176256.33,1325982098.28,37126020.0,3754298961.4,1052242883.01,207014489.68,164808902.75,144251557.81,158342812.43,20056549.86,60846186.31,330166475.03,229409520.16,725439518.88,28.028,5.514,14.209,5.541,8.792,130.784,43.331,8.19048,2359.7486,17589.43716,3885.45709,101123.11962,220.0,9.33345,2.156863,4.32249,0.57989,2.62517,0.10087,6.22365,0.08643,2.19719,3.1622,0.19323,10750.0,10900.0,10300.0,10450.0,302056.0,1.9754253308128544,대상홀딩스,72.0,6.0,43.0,8.0,95.0,124.0,129.0
004560,648496422.84,220007943.42,428488479.42,75943315.0,680242922.74,70308301.13,33401582.94,23598537.55,52631491.49,-60114963.92,1001547.45,31521496.43,49102678.94,33754053.72,163697339.15,10.336,4.91,5.676,3.754,5.8146,51.345,66.074,11.08353,1553.6942,28211.07292,3465.18265,44786.22791,100.0,6.45955,1.013171,6.3526,0.34986,2.84833,0.22038000000000002,4.75587,1.04348,3.33378,4.84971,0.24064000000000002,14650.0,16200.0,14450.0,15650.0,2011061.0,2.561374795417348,현대비앤지스틸,12.0,42.0,48.0,27.0,180.0,229.0,129.0
001230,5418538741.5,3282307853.01,2136230888.49,589228035.0,5206191561.31,596351218.16,294697649.01,69455194.79,631569644.09,-314272519.94,-434652970.43,546727629.11,510052539.01,206754456.51,2616326183.02,11.455,5.661,3.3529999999999998,1.279,5.7982,153.649,39.424,3.32856,682.10237,21744.78077,6617.95589,54553.51827,200.0,28.72804,2.463054,11.90437,0.37342000000000003,1.22696,0.14884,1.41737,0.08318,5.12952,12.65427,0.50254,13600.0,13600.0,12900.0,13200.0,1510071.0,3.6820083682008375,동국제강,17.0,18.0,3.0,95.0,78.0,69.0,133.0
000490,938726122.03,610427548.43,328298573.6,23728210.0,895751424.44,178557931.5,33135607.13,21001956.08,70863448.42,-24122697.0,-25898160.16,42049785.08,59922328.13,36891631.38,441416780.2,19.934,3.699,7.74,2.378,7.8507,185.937,34.973,3.03429,860.5754,15225.96704,2986.46415,37750.48453,80.0,8.12078,1.1730209999999999,7.92493,0.44792000000000004,2.28364,0.18066000000000002,3.84845,0.27786,7.36648,11.96523,0.49279000000000006,10050.0,10100.0,9590.0,10000.0,577170.0,2.525252525252526,대동,33.0,27.0,33.0,45.0,172.0,158.0,138.0
058850,384918648.5,215174666.11,169743982.39,23842500.0,931703674.26,931703674.26,17868419.67,11323278.28,50440106.45,-8687598.79,-19155992.14,47218962.11,37033800.67,16328497.66,-21960093.16,100.0,1.9180000000000001,6.641,2.968,16.2229,126.764,44.099,13.42051,250.57075,4037.046,1181.68224,21827.42589,80.0,30.34451,3.611738,8.83982,0.54867,1.87445,0.10148000000000001,2.00232,0.6079100000000001,-0.59297,-1.34489,-0.02357,2935.0,3030.0,2930.0,2975.0,1192290.0,1.9131832797427655,KTcs,61.0,7.0,20.0,55.0,41.0,298.0,143.0
010100,667998510.0,431038186.38,236960323.62,30450420.0,881568285.91,61569643.09,13774017.64,11424414.94,58103063.84,-28138728.14,-3247130.81,25194782.21,46078977.49,19169931.01,186625995.66,6.984,1.562,5.237,1.7309999999999999,4.0998,181.903,35.473,2.75846,379.35219,7394.83494,1908.12028,28950.94012,50.0,13.18036,1.362398,9.67439,0.49629000000000006,1.9233600000000002,0.12677000000000002,4.43556,0.26605,4.05013,9.73535,0.2117,3050.0,3070.0,3010.0,3060.0,179687.0,2.3448275862068964,한국프랜지,47.0,14.0,21.0,66.0,154.0,220.0,148.0
213500,1739627806.89,1104806162.97,634821643.92,119013080.0,1509871173.05,300684227.02,94561342.52,59268596.92,125208594.09,-87837039.0,-33986278.77,60384236.55,186843342.52,91041343.85,1054006649.97,19.915,6.263,9.674,3.403,4.6693999999999996,174.034,36.492,4.93767,2490.00349,26697.65754,5260.28711,63432.99296,700.0,28.08366,5.054152,5.56224,0.5187700000000001,2.63294,0.21834,5.45948,0.49796,5.64112,11.57723,0.69808,12300.0,12450.0,12150.0,12250.0,189750.0,1.8448795180722883,한솔제지,53.0,40.0,45.0,14.0,12.0,108.0,152.0
030200,33662545000.0,18111112000.0,15551433000.0,1564499000.0,23916667000.0,23916667000.0,1184107000.0,703392000.0,4739827000.0,-3761470000.0,-647585000.0,1532261000.0,4851742000.0,968064000.0,9751090392.0,100.0,4.9510000000000005,4.755,2.063,4.5675,116.459,46.198,4.49242,2520.08902,58007.56157,18152.48049,91595.50149,1350.0,49.61618,5.625,9.52347,0.41374000000000005,1.32213,0.26202000000000003,4.08983,0.83979,2.00981,10.07277,0.40771,28400.0,28750.0,28100.0,28200.0,1102601.0,1.4573643410852708,KT,27.0,57.0,5.0,64.0,7.0,29.0,153.0
000320,1051083864.53,473115066.06,577968798.47,8500200.5,848027490.77,205442213.33,35782037.38,29097478.02,50513254.2,-14004189.26,5681957.51,27251180.19,59581879.38,49107712.07,184394356.81,24.226,4.219,3.8,2.827,4.727,81.858,54.988,5.05823,1038.42174,35634.00553,3748.2748,62926.85197,450.0,33.5066,4.109589,10.54485,0.30729,2.92134,0.17401000000000003,5.41505,-0.34008000000000005,3.09481,3.7549,0.21744000000000002,12900.0,13300.0,12900.0,13000.0,114580.0,1.690507152145643,노루홀딩스,2.0,22.0,51.0,78.0,24.0,222.0,153.0
001390,4323538345.06,2815857533.96,1507680811.1,67374405.0,3686350351.63,667523724.21,242958171.68,154664333.47,310297841.33,-182941322.74,-217231086.05,209685291.0,371747748.68,268327098.23,1753994975.25,18.108,6.591,11.944,3.65,8.2687,186.767,34.871,3.97804,3319.30699,29527.98411,23844.79439,283277.07918,400.0,11.98611,1.677149,7.18523,0.80771,1.00022,0.08419,1.48015,0.06576,4.71824,6.53678,0.47581000000000007,27300.0,27550.0,26500.0,26650.0,141183.0,2.625615763546798,KG케미칼,115.0,4.0,1.0,35.0,127.0,88.0,155.0
136490,1119723429.16,735683840.46,384039588.7,11889802.0,1348089343.01,259475567.93,107550256.74,85159813.09,113359484.45,-79990117.23,13443009.57,63015246.94,141490453.64,114011395.45,731012075.52,19.248,7.978,24.25,8.099,12.7497,191.565,34.298,6.55947,3515.94062,15558.17301,4767.08882,56690.99212,100.0,2.8441400000000003,0.884956,3.21393,0.72631,2.37042,0.19933,4.2642,0.46616,5.16651,6.41174,0.5422600000000001,17500.0,17500.0,16000.0,16550.0,571024.0,1.6386138613861378,선진,99.0,36.0,37.0,1.0,193.0,123.0,173.0
006090,318741895.79,133950267.8,184791627.99,47113695.0,327621185.49,48295018.55,26725042.9,18457164.0,31773215.41,9658469.74,-14094747.36,27958133.63,36181493.46,26014127.91,130023714.39,14.741,8.157,10.477,5.86,10.4091,72.487,57.975,12.31517,1958.78969,19611.24964,3371.97235,34769.20941,150.0,7.65779,1.52439,5.02351,0.50175,2.91817,0.28301000000000004,3.31638,-0.60053,3.5936500000000002,4.9982,0.39687000000000006,10900.0,10900.0,10600.0,10650.0,71913.0,1.4812239221140473,사조오양,50.0,64.0,50.0,10.0,142.0,256.0,174.0
004250,410578593.06,115195205.52,295383387.54,21000000.0,431333367.39,62573967.33,20692502.74,18864944.43,70138975.59,-55007106.53,-9873928.35,20102666.83,60829398.74,23314449.59,131122745.4,14.507,4.797,6.531,4.633,7.2756,38.999,71.943,17.38298,449.19438,7022.81765,1669.97561,10269.84208,100.0,22.36368,3.04878,7.30196,0.46705,1.9641000000000002,0.31938000000000005,6.85282,0.42852,2.15558,5.6241,0.30399000000000004,4175.0,4295.0,4160.0,4250.0,216437.0,1.480836236933798,NPC,38.0,81.0,24.0,37.0,55.0,255.0,180.0
001120,5395942204.03,3637611206.46,1758330997.57,193800000.0,11282632389.57,732376821.57,159835470.84,361606498.92,254785906.85,265819223.96,-237624416.16,210593103.92,323458470.84,488212369.87,1584061583.36,6.491,1.417,23.715,7.04,7.3863,206.879,32.586,3.73858,7677.68243,37204.7498,6573.42381,291089.58693,400.0,4.83461,1.619433,3.21712,0.6638900000000001,3.75755,0.08485000000000001,4.54607,0.04574,4.89726,3.24461,0.1404,31700.0,32150.0,30700.0,31100.0,302707.0,3.498312710911137,LX인터내셔널,91.0,5.0,86.0,2.0,134.0,89.0,184.0
016450,1840012735.34,1094228155.66,745784579.67,20000000.0,2797947074.45,592817978.28,81651030.4,70484031.57,110130221.84,-35734217.47,-23892526.36,63923008.52,148674043.4,81887899.76,684377658.9,21.188,2.918,16.993,3.947,9.7596,146.722,40.531,4.14993,1359.03247,9381.51581,2753.25555,69948.67686,250.0,18.05595,3.263708,5.63636,0.8165,2.78216,0.10951000000000001,4.79327,0.28616,4.60321,8.35749,0.2446,8240.0,9780.0,8180.0,8860.0,4480455.0,1.9932508436445442,한세예스24홀딩,119.0,9.0,47.0,15.0,49.0,127.0,190.0
306200,1052052851.84,456800611.32,595252240.52,14181500.0,1150466164.56,124442655.97,53563486.09,33059458.45,70165935.59,-52445644.62,10914087.54,44225420.7,81351486.09,52314871.03,408617048.84,10.817,4.656,5.668,3.177,4.2904,76.741,56.58,9.42853,11655.83981,212582.49367,24738.54514,405622.17134,2500.0,21.17473,2.762431,7.76435,0.42572000000000004,3.6582600000000003,0.22311000000000003,5.80402,,5.02286,7.81072,0.35518000000000005,36000.0,36900.0,35250.0,35850.0,146250.0,1.9643835616438359,세아제강,28.0,44.0,81.0,43.0,69.0,166.0,196.0
120110,5043688226.43,2751644078.06,2292044148.37,148733500.0,4036085330.39,1036843479.7,152441802.37,205512192.84,499608633.98,130620690.0,-581955066.63,300463668.09,396664319.52,359896096.27,2775193823.73,25.689,3.777,9.699,3.976,3.0957,120.052,45.444,2.64171,6838.75752,73257.41182,16795.43055,135681.78421,1000.0,14.69057,2.436054,6.00255,0.56035,2.44412,0.30255000000000004,4.06406,0.48826,6.99633,7.7111,0.68759,9120.0,9280.0,9070.0,9170.0,117841.0,1.0166297117516634,코오롱인더,65.0,72.0,39.0,21.0,80.0,64.0,197.0
001790,1146241857.0,667672501.0,478569356.0,24044835.0,1214452231.0,148891708.0,46300876.0,22674699.0,64757973.0,-47512719.0,-18525616.0,52259155.0,61946260.0,44730349.0,440589733.3,12.26,3.8120000000000003,4.798,1.9809999999999999,6.0331,139.514,41.751,3.97838,235.096727,5158.87551,673.304402,12626.955342,90.0,35.62593,3.921569,9.76194,0.44486000000000003,3.40856,0.18175000000000002,4.22379,0.3401,7.11245,9.84991,0.36279000000000006,3074.0,3265.0,3054.0,3150.0,160109.0,1.981132075471698,대한제당,31.0,29.0,67.0,70.0,31.0,159.0,197.0
003070,2469880906.72,1983579090.61,486301816.11,127682825.0,3928224323.17,424609022.51,176349970.99,80492183.07,301633105.0,-48318079.3,-233802274.2,284718032.99,234179674.34,141325773.53,1156754061.47,10.809,4.489,17.829,3.443,17.6333,407.891,19.689,5.60442,3237.6147,18624.36322,11817.97817,153907.73935,400.0,12.33042,2.072539,5.96118,1.03628,1.63311,0.1254,1.73013,0.08515,4.9396,8.18502,0.29447,21150.0,21700.0,20500.0,21600.0,245568.0,3.176470588235295,코오롱글로벌,155.0,13.0,13.0,20.0,106.0,102.0,201.0
058430,485428807.4,258126927.67,227301879.74,30000000.0,907319457.6,59856318.4,16923040.44,7123645.5,99466153.31,-25276770.74,-30607201.46,88282223.45,37407448.68,15404701.49,153954739.88,6.5969999999999995,1.865,2.876,1.441,5.0252,113.561,46.825,5.66988,1056.26313,37209.53385,16577.69222,151219.9096,500.0,47.33669,2.873563,16.47317,0.46762000000000004,1.0496,0.11506000000000001,1.1825700000000001,-0.5607300000000001,4.11562,9.99401,0.16968000000000003,29200.0,29250.0,28100.0,28350.0,121687.0,2.9685863874345557,포스코강판,39.0,11.0,2.0,149.0,64.0,236.0,201.0
042670,12026886193.84,7537887589.25,4488998604.59,1079658125.0,7934104967.69,1728208881.54,658598614.68,285073683.15,1050846769.62,-503164736.0,428938025.74,830708618.69,946030614.68,603519001.62,4162007845.36,21.782,8.301,6.471,2.44,6.4472000000000005,167.919,37.325,3.79076,549.084445,8550.05968,3876.823022,29270.795406,0.0,0.0,0.0,10.271249,0.6596200000000001,1.454744,0.19267399999999998,1.8402479999999999,-22.787544,4.39944,6.89623,0.5245700000000001,9562.0,9604.0,8884.0,8971.0,9173162.0,2.968563864990073,현대두산인프라,89.0,32.0,8.0,73.0,272.0,51.0,202.0
079980,872859156.02,397071856.11,475787299.91,172500000.0,920303309.16,123297185.59,39869748.15,82630762.97,89344952.16,142085234.32,-86627984.99,38854803.08,82571172.67,111111731.97,331254192.67,13.397,4.332,19.008,9.443,7.0229,83.456,54.509,4.66827,2382.21061,14318.31858,2589.70876,26675.45824,300.0,12.01307,3.640777,3.45897,0.5754900000000001,3.18182,0.3089,7.31647,0.06377000000000001,4.01174,2.9812700000000003,0.35994000000000004,8900.0,8900.0,8720.0,8750.0,219748.0,2.1315468940316693,휴비스,70.0,76.0,58.0,3.0,40.0,179.0,207.0
000060,25359260980.75,22676203237.62,2683057743.13,60312500.0,11132609509.17,,608012435.07,431780329.04,348527729.5,-412059580.87,-63350069.27,,660798435.07,601399925.92,2267390795.97,0.0,5.462,16.909,1.778,,845.163,10.58,,3761.41427,22663.51546,3040.99427,97134.8872,1280.0,35.04355,8.767123,3.88152,0.6442100000000001,4.80106,0.15031,,1.47098,3.43129,3.77019,0.20367000000000002,19350.0,19500.0,19150.0,19400.0,356106.0,1.6166666666666667,메리츠화재,85.0,19.0,100.0,4.0,1.0,78.0,208.0
004540,563050290.34,346240603.76,216809686.58,37606853.0,591566240.71,127893338.57,52062528.03,38291329.44,62154272.79,-34474246.43,-29982215.66,28062583.78,82260285.89,54129096.22,378565467.47,21.619,8.801,20.21,6.954,12.3092,159.698,38.506,5.17302,1013.07935,5766.02369,1652.73794,15730.27769,100.0,9.87893,2.320186,4.25436,0.74748,2.60779,0.27399,5.77586,0.07795,4.60204,6.99375,0.6399400000000001,7790.0,8660.0,7790.0,8380.0,2960577.0,2.554878048780488,깨끗한나라,105.0,62.0,42.0,6.0,88.0,169.0,215.0
001800,4497550946.11,1002841041.1,3494709905.01,31322711.0,2280487378.28,963401774.64,308628634.83,218531878.72,420303273.31,-129927399.44,-84917148.28,255975326.34,546708707.98,321478055.88,683679491.8,42.245,13.533,3.983,4.931,6.4421,28.696,77.703,34.21928,1237.32068,32688.17777,6709.24163,36403.09707,650.0,32.40056,4.924242,10.66821,0.40382,1.96744,0.36261000000000004,3.23047,-0.15882000000000002,1.25054,2.12667,0.29979,14250.0,14450.0,14200.0,14450.0,259249.0,1.240343347639485,오리온홀딩스,24.0,90.0,25.0,80.0,14.0,128.0,219.0
003530,11859021179.4,10606835890.48,1252185288.92,1096738875.0,2752628620.08,353404543.99,99980770.14,67145552.16,72339946.3,-22202538.87,30678683.39,,120217895.47,94355690.59,2343842770.125,12.839,3.632,5.582,0.618,,847.066,10.559,,306.20331,5740.01186,329.79567,12549.15223,0.0,0.0,0.0,7.16844,0.3824,6.65564,0.17491,,-9.72804,19.49662,24.8405,0.8514900000000001,4405.0,5060.0,4335.0,4520.0,112364653.0,3.3984962406015025,한화투자증권,21.0,23.0,143.0,34.0,272.0,76.0,221.0
008260,287376145.51,165936196.8,121439948.71,14300058.5,192571841.0,32917821.62,18614457.46,12133552.65,34156335.31,-29859386.43,-5704415.63,4811915.26,33959957.59,18538504.97,195452910.375,17.094,9.666,10.445,4.444,5.7093,136.641,42.258,6.27296,424.24836,4246.13468,1194.27257,6733.25361,50.0,11.78555,1.9493179999999999,6.04599,0.6040800000000001,2.14775,0.38095,15.24534,1.89649,5.75539,10.54308,1.01496,3610.0,3615.0,3430.0,3505.0,580484.0,2.459649122807017,NI스틸,74.0,93.0,31.0,23.0,117.0,216.0,221.0
004140,526822001.0,410051935.0,116770066.0,44274655.0,592054485.0,72498396.0,24590388.0,13396837.0,21944122.0,13126890.0,-58970128.0,90776.0,60988814.0,30228313.0,351416345.82,12.245,4.153,12.868,2.319,7.119,351.162,22.165,1.55287,361.001646,2772.05781,604.381794,16306.277873,0.0,0.0,0.0,6.119669,0.7969600000000001,3.655323,0.135487,883.63445,0.121946,5.76198,11.6254,0.59355,6589.0,6917.0,6492.0,6724.0,5909640.0,3.9161327897495615,동방 20R,114.0,16.0,80.0,24.0,272.0,174.0,234.0
117580,702116962.1,387705959.1,314411003.0,27500000.0,743190573.3,129491545.21,26277003.93,14131080.85,35591230.71,-35655151.5,3387018.62,-4112055.51,50499624.28,21127252.13,221846524.17,17.424,3.536,4.552,2.02,3.9346,123.312,44.78,7.70488,513.85749,11433.12738,1294.22657,27025.11176,250.0,48.65162,4.6904319999999995,10.37253,0.46619000000000005,4.11829,0.19722,-35.64519,,4.39303,10.50049,0.29851,1954.0,2083.0,1883.0,1986.0,3230037.0,0.8040485829959513,대성에너지,36.0,34.0,90.0,76.0,18.0,204.0,236.0
009180,195971591.25,141321704.38,54649886.86,14340941.0,509613333.36,42351572.42,13076633.84,8688690.53,38521444.14,-6927214.97,-28663807.3,35195102.1,31577392.09,13536798.97,89912138.285,8.311,2.566,17.086,4.791,15.7242,258.595,27.887,6.45521,316.21196,1989.38575,1401.93064,18546.61903,50.0,15.80833,2.159827,7.32104,1.16368,1.65129,0.12482000000000001,1.80736,0.22845000000000001,2.84736,6.64205,0.17643,3435.0,3440.0,3285.0,3305.0,1176205.0,2.990950226244344,한솔로지스틱스,173.0,12.0,14.0,38.0,94.0,273.0,237.0
298020,2824127677.64,2108771877.43,715355800.21,21638410.0,5161616999.63,498520052.56,266559583.35,168272055.11,564818284.46,-58466959.98,-469633537.36,511184531.94,477756583.35,273554046.45,2147116236.75,9.658,5.164,25.102,5.564,10.8113,294.786,25.33,5.04743,31609.83445,139253.35032,130512.88992,1192697.84601,5000.0,15.77403,2.369668,6.67514,1.51522,1.6167,0.17691,1.78632,,4.49416,7.84896,0.41598,120500.0,122500.0,116000.0,119000.0,1010819.0,0.7041420118343196,효성티앤씨,198.0,24.0,12.0,31.0,86.0,80.0,265.0
103590,790379091.64,481494842.23,308884249.42,37080390.0,707930789.71,73336494.01,13776691.62,4818812.41,57664627.76,-7749831.9,-34830976.31,51465131.53,33010121.62,12105796.04,315504899.23,10.359,1.9460000000000002,1.573,0.613,2.9462,155.882,39.081,1.8512300000000002,129.95582,8331.94886,1555.12463,19091.78382,60.0,46.15942,1.892744,24.39291,0.38046,2.03842,0.16604000000000002,2.28397,0.38897000000000004,9.55782,26.0623,0.44567,10750.0,11000.0,10550.0,10700.0,218542.0,3.32814930015552,일진전기,19.0,21.0,29.0,198.0,119.0,184.0,267.0
183190,1901368870.44,1077786376.88,823582493.56,19479045.0,787547395.55,171802988.58,75305385.5,25081643.17,80505318.0,-58441560.65,-58605248.28,31037321.59,148745673.5,66669479.1,902163765.14,21.815,9.562,2.944,1.309,3.8374,130.866,43.315,2.31031,6093.24918,209123.65658,20664.59572,202152.46578,1250.0,20.50752,1.724138,11.89841,0.34668000000000004,3.50842,0.35864,9.10021,-0.41735000000000005,6.06514,13.53188,1.14553,25600.0,25600.0,24000.0,24300.0,73700.0,1.6418918918918914,아세아시멘트,11.0,89.0,74.0,94.0,125.0,115.0,268.0
000500,542461377.88,278899162.2,263562215.68,20801735.0,857415249.06,47965060.29,12650885.27,9505568.26,10024913.81,-16278673.31,10103870.24,2380416.72,20598430.06,15818299.94,187668394.07,5.594,1.475,3.654,1.802,3.3315,105.819,48.586,3.05362,2284.80179,67046.28095,2409.63405,206092.244,600.0,24.81313,2.752294,9.54131,0.32515000000000005,9.04702,0.10578000000000001,38.10071,0.10669000000000001,9.11081,11.864,0.21888000000000002,29800.0,30350.0,29250.0,30250.0,143481.0,2.176258992805755,가온전선,7.0,8.0,189.0,65.0,70.0,219.0,269.0
100840,335351656.75,99578946.53,235772710.23,3753355.5,237399736.04,40088586.96,23125971.23,9787540.65,70341150.83,-924969.46,-18613148.35,68677414.63,25516066.23,13516316.51,50389326.63,16.887,9.741,4.072,2.925,9.4084,42.235,70.306,432.6655,1303.83875,36206.16658,9370.43545,31625.00009,800.0,55.11701,5.111821,12.00302,0.43225,1.67015,0.49486,1.71061,,1.9748100000000002,3.72804,0.21225000000000002,1960.0,2070.0,1945.0,2025.0,1101663.0,1.1440677966101693,SNT에너지,30.0,130.0,16.0,98.0,9.0,286.0,274.0
004360,1164648377.72,311208174.88,853440202.84,11498970.0,842238652.66,75805204.25,16388544.26,32610547.3,40262517.12,-29425918.31,-4695679.11,21745209.41,51023994.26,46733076.05,247088525.08,9.0,1.9460000000000002,3.886,2.86,3.9397,36.465,73.279,6.64331,1414.66344,37756.0107,1750.70102,36622.35194,190.0,13.21167,1.630901,8.23517,0.30856,6.65448,0.31811,12.32115,6.42295,4.84259,5.28723,0.29337,13350.0,13450.0,13150.0,13300.0,99112.0,1.7662682602921647,세방,4.0,80.0,142.0,49.0,132.0,196.0,275.0
058860,294288884.76,126893637.85,167395246.91,17401000.0,453639144.63,453639144.63,9002862.02,7387478.53,22365938.11,4394339.62,-23679695.16,20783945.14,28889758.02,10758301.78,80027943.27,100.0,1.9849999999999999,4.402,2.438,6.6266,75.805,56.881,5.13539,212.27167,5063.06636,642.66244,13034.85847,80.0,35.9116,3.106796,12.13068,0.50859,4.00677,0.19755,4.31175,-3.07112,2.77011,7.43871,0.17641,3015.0,3030.0,2970.0,2970.0,193767.0,1.9411764705882342,KTis,51.0,35.0,87.0,103.0,53.0,276.0,276.0
093050,2479439884.0,1065019216.0,1414420667.0,146200000.0,1610459972.0,897123551.0,77067170.0,28596030.0,305614753.0,-269587577.0,49666395.0,252275655.0,163246053.0,59506574.0,626011717.0,55.706,4.785,1.4100000000000001,1.168,2.3291,75.297,57.046,8.38575,591.98352,43342.26469,10451.94094,55077.29042,500.0,82.20873,3.401361,24.83177,0.33916,1.40644,0.2669,1.7038,-0.64859,3.8347700000000002,10.52004,0.38872,402.0,403.0,386.0,388.0,30668004.0,2.0972972972972976,LF,10.0,59.0,7.0,200.0,47.0,133.0,276.0
071840,3349190376.15,1423236080.12,1925954296.03,118038560.0,4051729086.18,1006457252.7,161075922.52,28721345.99,370016060.17,-205849375.42,22542030.87,308836340.42,304881449.52,82004096.19,1298644194.46,24.84,3.975,1.4929999999999999,0.89,3.0485,73.898,57.505,6.98687,1216.60862,81581.57368,15673.52483,171627.35153,1200.0,98.63484,3.852327,25.60396,0.38183000000000006,1.98743,0.18150000000000002,2.38113,-0.60729,4.2595,15.83633,0.32051,41900.0,42150.0,40900.0,40900.0,74323.0,2.4638554216867474,롯데하이마트,20.0,28.0,26.0,204.0,34.0,95.0,278.0
