,Code,자산총계,부채총계,자본총계,자본금,매출액,매출총이익,영업이익,당기순이익,영업현금흐름,투자현금흐름,재무현금흐름,FCF,EBITDA,EBIT,EV,매출총이익률,영업이익률,ROE,ROA,ROIC,부채비율,자기자본비율,이자보상배율,EPS,BPS,CPS,SPS,DPS,현금배당성향,현금배당수익률,PER,PBR,PCR,PSR,P/FCF,PEG,EV/EBITDA,EV/EBIT,EV/Sales,eDate,Name,Market,Close_x,Open,High,Low,Volume,Amount,Marcap,Stocks,Yield,MDD,Close_x,Date_x,Close_y,Date_y,Ratio,PBRc,PCRc,PERc,PSRc,PEGc,P/FCFc,EVc,EV/EBITDAc,Close_y,1y_rets,MOM_rank,PBR_rank,PSR_rank,PCR_rank,PER_rank,PEG_rank,DIV_rank,EV_rank,rank_tot
360,011780,5027282217.05,1878048584.07,3149233632.98,167455885.0,4809535907.76,950769144.31,742159982.88,582982310.65,771534306.41,-200046468.89,-278523876.07,596094641.76,923199982.88,791823736.72,4959545151.12,19.768,15.431,20.18,12.189,18.791,59.635,62.643,26.52371,17404.55658,112845.14351,23036.94213,143606.05803,4200.0,19.868290000000002,2.896552,8.33115,1.28495,6.29424,1.00971,8.14673,0.2096,5.37212,6.26344,1.03119,2021-04-30,금호석유,KOSPI,260000,257500,263000,249500,420181,108348981000,7921599660000,30467691,3.6775106082036815,-0.2599277978339348,77500,2019-12-30,70700,2020-05-04,0.912258064516129,1.172206,5.7419712,7.600158774193547,0.9211160903225807,0.19120929032258066,7.431920141935484,4524385060.441084,4.900759793548387,76400.0,0.7835897435897445,65.0,40.0,58.0,31.0,14.0,16.0,8.0,13.0,232.0
366,012200,292275959.81,99695983.58,192579976.24,17000000.0,379681389.81,59116767.47,2784479.07,9991006.95,21599711.0,-3090152.16,-8197131.96,14301327.14,15300937.44,12216959.68,159106372.83,15.57,0.733,5.3,3.492,0.9602,51.769,65.89,3.71618,293.85315,5664.11695,635.28562,11167.0997,35.0,11.98077,0.8101849999999999,14.70122,0.7627,6.80009,0.38685,10.27038,3.055,10.39847,13.0234,0.41905000000000003,2021-04-30,계양전기,KOSPI,4435,4450,4470,4370,150841,665574675,144581000000,32600000,1.61566484517304,-0.1983240223463686,2865,2019-12-30,2745,2020-05-04,0.9581151832460733,0.7307544502617801,6.51526947643979,14.085462094240837,0.37064685863874347,2.927041884816754,9.840207015706806,152442231.55963352,9.962931989528794,2740.0,0.6927939317319854,83.0,17.0,23.0,35.0,42.0,76.0,47.0,78.0,323.0
375,012690,91311098.53,20100121.67,71210976.86,18885627.5,117130875.74,31777683.35,9334233.0,7918008.57,6661696.98,-14754802.49,2375647.99,902436.19,13892143.38,10094134.31,179319609.18,27.13,7.969,11.616,9.403,14.9506,28.226,77.987,44.33701,216.50907,1947.74254,182.15664,3202.81258,75.0,34.63065,1.488095,23.27847,2.58761,27.66849,1.57362,204.24616,0.9583600000000001,12.90799,17.76473,1.5309300000000001,2021-04-30,모나리자,KOSPI,5160,5180,5270,5130,195229,1011506790,188707675800,36571255,0.7107438016528929,-0.46556122448979564,3630,2019-12-30,7260,2020-05-04,2.0,5.17522,55.33698,46.55694,3.14724,1.9167200000000002,408.49232,358639218.36,25.81598,7140.0,1.7629629629629628,2.0,89.0,82.0,87.0,76.0,71.0,32.0,59.0,439.0
378,013000,48561753.5,4163515.73,44398237.77,14354832.5,27452348.12,3663410.71,1444057.07,1067707.0,887433.83,1802598.24,-93011.04,887433.83,1444057.07,1037779.78,54531740.38,13.345,5.26,2.437,2.251,1.8791,9.378,91.426,131277.91545,37.18981,1546.57061,30.91063,956.2058,0.0,0.0,0.0,80.66726,1.93978,97.05399,3.1374,97.05399,1.69741,37.76287,52.54654,1.9864100000000002,2021-03-23,세우글로벌,KOSPI,2470,3530,3650,2470,1784188,5931309500,70901426570,28705031,1.28981723237598,-0.4208675263774909,1990,2019-12-30,1915,2020-05-04,0.9623115577889447,1.8666727135678394,93.39617630653267,77.62703663316583,3.019156281407035,1.6334372613065327,93.39617630653267,52476524.0340201,36.339646256281405,1965.0,1.100840336134454,19.0,68.0,81.0,91.0,85.0,65.0,82.0,93.0,491.0
387,014160,207957143.53,54064889.01,153892254.52,54197274.5,260706386.48,33422755.82,4701762.15,3313635.81,17017997.09,-3284651.18,-12499927.89,15388417.95,15556798.15,4895934.1,189117848.415,12.82,1.803,2.177,1.577,2.2938,35.132,74.002,9.90963,30.57013,1492.51215,157.00049,2405.16141,0.0,0.0,0.0,54.13781,1.10887,10.54137,0.6881,11.65766,1.18233,12.1566,38.62753,0.7254,2021-04-30,대영포장,KOSPI,2800,2850,2985,2800,3092696,8962482260,303504737200,108394549,2.4034334763948477,-0.405,1110,2019-12-30,1165,2020-05-04,1.0495495495495495,1.163814009009009,11.063690135135134,56.8203140990991,0.7221950450450451,1.240913918918919,12.2352918018018,198488552.61574322,12.758954054054053,1165.0,0.9209486166007911,40.0,37.0,44.0,58.0,81.0,56.0,82.0,69.0,398.0
407,015860,1158500911.68,638963895.1,519537016.59,49852615.0,934000099.88,152222329.39,27285149.66,16834021.88,74075269.61,-72348740.86,-65391713.76,44406202.98,58315473.35,29822245.67,458157619.72,16.298,2.9210000000000003,3.508,1.434,4.1373,122.987,44.846,2.63651,204.94371,6299.19073,1501.09519,18927.00586,100.0,45.46966,1.7985609999999999,27.1294,0.88265,3.70396,0.29376,6.17869,0.7535900000000001,7.85654,15.36295,0.49053,2021-04-30,일진홀딩스,KOSPI,5530,5680,5680,5520,210260,1171480590,272891580990,49347483,1.4966170500676603,-0.3702046035805625,5070,2019-12-30,3695,2020-05-04,0.7287968441814595,0.6432725345167652,2.699434358974359,19.77182110453649,0.21409136094674555,0.5492140138067061,4.503009773175542,333903827.38962525,5.7258215581854035,3715.0,0.9345911949685555,37.0,10.0,7.0,6.0,54.0,36.0,26.0,60.0,176.0
411,016380,2257720824.14,1285016838.61,972703985.53,555311410.0,2342443590.9,209770782.77,110778751.21,66893129.34,130038502.4,28389851.17,-201358920.16,64960505.94,168929751.21,108450217.61,2046085166.06,8.955,4.729,7.179,2.9,6.0751,132.108,43.083,2.6660500000000003,667.69804,9715.7043,1299.57562,23409.85578,100.0,14.97969,0.862069,17.37312,1.19394,8.92599,0.49552,17.86813,0.6657200000000001,12.11205,18.86658,0.87348,2021-04-30,KG동부제철,KOSPI,20000,22000,22050,19050,1377732,28382022900,2000177940000,100008897,1.6597510373443976,-0.6030690537084398,7800,2019-12-30,12050,2020-05-04,1.544871794871795,1.8444842307692308,13.789510192307693,26.83924307692308,0.7655148717948719,1.0284520512820514,27.603970064102565,3160939262.951667,18.711564423076926,11500.0,1.116504854368932,17.0,66.0,47.0,61.0,65.0,50.0,45.0,19.0,351.0
420,017040,165884690.37,56097483.96,109787206.41,21668807.5,123548324.52,11255770.37,4237432.6,4529827.1,5269896.4,-2588558.99,329434.92,1142502.15,5859869.16,5680232.28,36852732.15,9.11,3.43,4.671,2.808,10.8852,51.097,66.183,20.93643,107.82479,2361.6121,121.60098,2850.8335,15.0,13.91145,0.746269,18.64135,0.85111,16.52947,0.70506,76.24371,0.29221,6.289,6.48789,0.29828000000000005,2021-04-30,광명전기,KOSPI,2730,2645,2755,2635,2189391,5931793520,118311688950,43337615,1.3284671532846735,-0.26681614349775806,2280,2019-12-30,2055,2020-05-04,0.9013157894736842,0.7671188815789474,14.898272302631579,16.801743092105262,0.6354817105263157,0.26337348684210526,68.71965967105263,33215949.37203947,5.668374999999999,2060.0,0.8190854870775341,57.0,19.0,35.0,63.0,49.0,21.0,50.0,95.0,294.0
424,017550,236404221.43,132757188.73,103647032.7,26993091.5,137829698.96,30374539.42,7002449.12,4031757.4,20387991.05,-18961853.41,15980058.39,19564526.96,11786430.59,6631909.5,218278919.23,22.038,5.081,3.9530000000000003,1.9220000000000002,6.6814,128.086,43.843,4.4038,74.68128,2014.7292,377.65202,2553.05508,10.0,12.75994,0.32786899999999997,40.84022,1.5138500000000001,8.07622,1.19465,8.41614,3.49657,18.51951,32.91343,1.58369,2021-04-30,수산중공업,KOSPI,6060,5900,6430,5690,5355845,32270065870,327150087780,53985163,3.973770491803282,-0.3891891891891892,2530,2019-12-30,1525,2020-05-04,0.6027667984189723,0.9124985177865613,4.868077272727272,24.617128656126482,0.7200953557312253,2.107616304347826,5.07296976284585,131571285.30662054,11.162945750988142,1465.0,0.9015384615384604,44.0,27.0,43.0,27.0,63.0,73.0,62.0,81.0,339.0
430,017960,478319470.9,97788638.54,380530832.37,21980378.5,411665264.15,104490077.62,75727689.5,57379486.14,69432784.32,-65380701.7,21403052.66,36960924.65,84205975.5,72366094.44,488768596.77,25.382,18.395,16.554,13.102,24.9886,25.698,79.556,197.42243,1305.24336,8844.99495,1579.42649,9364.38069,180.0,13.4961,1.33829,10.30459,1.5206300000000001,8.51575,1.43629,15.99722,0.03164,5.80444,6.75411,1.18729,2021-04-30,한국카본,KOSPI,12850,13000,13300,12800,2362211,30857455150,564895727450,43960757,1.856936416184972,-0.23344947735191646,7830,2019-12-30,6920,2020-05-04,0.8837803320561941,1.3439028863346105,7.526052362707535,9.106993971902936,1.2693648531289912,0.027962809706257984,14.13802840357599,431964072.7520306,5.129849910600255,6890.0,0.8049065420560741,61.0,51.0,68.0,41.0,22.0,1.0,35.0,54.0,279.0
437,019170,487149865.2,112819609.23,374330255.97,27592495.0,197750767.0,76527204.72,7845515.55,5045736.92,20062347.35,-94957266.63,108654033.17,17407962.83,20054003.55,9350986.54,6650954655.44,38.699,3.967,1.72,1.163,2.3378,30.139,76.841,2.66416,90.65517,7283.55517,363.54718,3583.41583,100.0,103.06407,0.080645,1367.82054,17.02465,341.08365,34.60385,393.09245,17.8048,331.65221,711.257,33.63302,2021-04-30,신풍제약,KOSPI,69800,74200,75400,69500,3267387,232760443700,3698352302000,52984990,3.6259740259740214,-0.6474747474747479,7240,2019-12-30,19250,2020-05-04,2.658839779005525,45.26581664364641,906.8867765883978,3636.8156622928177,92.00609288674033,47.34011049723757,1045.1698428867403,17683822806.245857,881.810088743094,16700.0,2.0822942643391475,1.0,95.0,96.0,95.0,96.0,94.0,66.0,6.0,543.0
448,021240,3029023072.5,1539014181.3,1490008891.21,40662398.0,3237411475.09,2193497480.82,606438716.58,404710859.65,562839088.06,-323061319.16,-181553319.7,237634080.54,1149731974.58,560400075.07,5982183937.07,67.755,18.732,31.514,13.756,22.184,103.289,49.191,28.60021,5486.36482,20553.90833,7626.58528,43867.59063,1200.0,21.50372,1.6506189999999998,13.25103,3.53704,9.53244,1.65726,22.57771,1.61028,5.20311,10.67484,1.84783,2021-04-30,코웨이,KOSPI,66900,67000,67800,66800,316021,21267432900,4937194511100,73799619,1.1149999999999989,-0.27733934611048494,93100,2019-12-30,60000,2020-05-04,0.644468313641246,2.279510204081633,6.143355531686359,8.53986895810956,1.0680515574650913,1.0377744360902257,14.550618689581096,3855327993.8152523,3.353239527389903,61400.0,0.754299754299755,70.0,75.0,63.0,32.0,18.0,51.0,28.0,15.0,337.0
473,026890,249455755.16,68999004.66,180456750.5,20839087.5,174121760.92,67259808.71,30726458.61,19971060.39,32138857.18,-29767683.46,-2485320.0,31579685.4,34131576.61,25020072.13,324449556.5,38.628,17.647,11.757,8.491,46.5914,38.236,72.34,42.18082,469.58158,4731.32227,771.11959,4177.76836,90.0,17.34842,1.010101,18.97434,1.88319,11.55463,2.13272,11.759220000000001,0.46289,9.50585,12.96757,1.86335,2021-04-30,디피씨,KOSPI,14000,14250,14800,13500,3364776,47608828400,583494450000,41678175,1.393034825870646,-0.6088669950738916,5170,2019-12-30,10050,2020-05-04,1.943907156673114,3.6607465183752415,22.461127949709862,36.88435531914894,4.145809671179884,0.8998151837524179,22.858831914893617,630699814.8597679,18.478489845261123,10200.0,1.6451612903225825,4.0,84.0,87.0,71.0,72.0,49.0,42.0,44.0,409.0
478,027970,189544428.07,101773515.07,87770913.01,57562997.0,189516847.16,39938655.15,21056356.85,13282298.4,30733034.6,-11819436.9,-15069643.62,22259058.7,27684027.79,20206540.26,140860328.76,21.074,11.111,21.137,7.039,12.2701,115.954,46.306,6.85325,302.62543,1524.81468,700.22503,4317.97383,0.0,0.0,0.0,5.9479500000000005,1.1804700000000001,2.5705999999999998,0.41686,3.54922,0.07668000000000001,5.08814,6.97103,0.74326,2021-04-30,세하,KOSPI,2330,2290,2335,2240,1316707,3017252970,134121783010,57562997,1.1095238095238096,-0.4384449244060473,2490,2019-12-30,2100,2020-05-04,0.8433734939759037,0.9955771084337351,2.1679759036144577,5.016343373493977,0.3515686746987952,0.0646698795180723,2.993318072289157,118797867.62891567,4.291202409638554,2045.0,1.302547770700636,13.0,29.0,22.0,2.0,1.0,2.0,82.0,85.0,151.0
479,028050,4755575903.0,3173840385.0,1581735518.0,980000000.0,6749174145.0,672278746.0,361182672.0,252135563.0,44368719.0,73419555.0,70430800.0,20928563.0,410754092.0,348131028.0,2026623238.0,9.961,5.352,17.319,5.41,41.8565,200.656,33.261,38.55604,1288.26943,8166.82874,226.37102,34434.56196,0.0,0.0,0.0,10.28512,1.62242,58.53223,0.38479,124.08879,0.12716000000000002,4.93391,5.82144,0.30028000000000005,2021-04-30,삼성엔지니어링,KOSPI,17350,17150,18300,17100,5703039,100179745950,3400600000000,196000000,1.5630630630630649,-0.2673992673992669,19200,2019-12-30,11100,2020-05-04,0.578125,0.9379615625,33.83894546875,5.946084999999999,0.22245671875,0.073514375,71.73883171875,1171641559.46875,2.85241671875,11500.0,0.6534090909090905,87.0,28.0,10.0,80.0,5.0,3.0,82.0,35.0,295.0
481,028260,54331740265.75,21386258023.03,32945482242.71,18851450.6,30216118916.99,3365486131.08,857079813.53,1160650819.95,1267896575.7,-848355158.9,-616302340.12,983041937.86,1401087813.53,1480484259.72,24765243483.82,11.138,2.836,3.814,2.316,39.3124,64.914,60.638,9.07088,5467.59634,183093.52338,6694.71924,159546.47771,2300.0,36.64113,1.666667,25.23961,0.7537100000000001,20.61326,0.8649500000000001,26.58634,1.41744,17.67572,16.7278,0.8196,2021-04-30,삼성물산,KOSPI,136000,140500,140500,135000,707549,97088797000,25416643016000,186887081,1.3613613613613649,-0.23127035830618836,108500,2019-12-30,99900,2020-05-04,0.9207373271889401,0.6939689308755761,18.97939791705069,23.23905105069124,0.7963917511520738,1.3050899170506913,24.479035631336405,22802284092.475742,16.27469518894009,106000.0,1.0291262135922306,28.0,13.0,53.0,68.0,60.0,58.0,27.0,4.0,307.0
486,030000,2242463952.19,1226934683.11,1015529269.08,23008245.0,2747921881.02,1104456588.24,204917149.87,158280183.55,219474826.5,-111415204.13,-145404160.49,207011881.61,234895049.87,195758907.31,1990137309.9,40.192,7.457,16.109,7.042,23.1234,120.817,45.286,34.98425,1368.20474,9948.20607,1907.79285,23886.41012,840.0,54.04965,4.07767,15.05623,2.07073,10.79782,0.8624200000000001,11.44789,2.04226,8.47245,10.16627,0.72423,2021-04-30,제일기획,KOSPI,21950,22050,22050,21750,381402,8357932150,2525154888750,115041225,1.2761627906976711,-0.1559405940594062,24050,2019-12-30,17200,2020-05-04,0.7151767151767152,1.4809378794178796,7.722349438669439,10.767865114345115,0.6167827027027027,1.4605767983367985,8.187264365904365,1423299864.0449066,6.059298960498961,17700.0,0.6847195357833653,84.0,53.0,33.0,44.0,32.0,60.0,3.0,33.0,309.0
492,031430,1147454446.22,506237600.25,641216845.97,35700000.0,1325499683.99,743833732.67,33764331.58,50958180.1,104572082.13,-48968110.45,-33519309.9,65251765.27,97820167.58,61951590.72,1496661408.78,56.117,2.547,8.236,4.477,3.7514000000000003,78.95,55.882,3.35238,7131.25149,89513.98049,14645.94988,185644.21344,1100.0,15.42506,0.6811149999999999,22.6468,1.8041900000000002,11.02694,0.86994,17.67171,0.79812,15.30013,24.15856,1.12913,2021-04-30,신세계인터내셔날,KOSPI,205000,201500,211000,200000,145800,30228463500,1463700000000,7140000,0.9647058823529403,-0.362352941176471,219500,2019-12-30,212500,2020-05-04,0.9681093394077449,1.7466531890660595,10.675283599088838,21.924578587699315,0.8421970387243737,0.7726674259681094,17.10814749430524,1448931887.7710707,14.81219874715262,218000.0,0.7159277504105112,75.0,64.0,55.0,56.0,57.0,45.0,53.0,32.0,405.0
517,035420,17014238663.77,8759106628.56,8255132035.21,16481339.5,5304145900.39,5304145900.39,1215342457.28,844996977.15,1447212217.64,-2503202276.04,1192133678.98,687809036.68,1710620660.28,1639227999.91,46130025400.07,100.0,22.913,15.215,5.765,124.76,106.105,48.519,56.09372,6097.30789,49961.12421,8805.723,32273.66309,402.0,5.91551,0.137436,47.97199,5.85455,33.21703,9.06312,69.89163,5.24536,26.96683,28.14131,8.69698,2021-04-30,NAVER,KOSPI,359500,366000,366000,353500,1028215,368172293000,59052690502500,164263395,1.8065326633165824,-0.1887905604719763,186500,2019-12-30,199000,2020-05-04,1.0670241286863271,6.246946112600536,35.44337249329759,51.1872708310992,9.670567721179625,5.596925683646113,74.57605560321717,49221850158.78783,28.77425828418231,197500.0,1.6188524590163915,6.0,90.0,90.0,81.0,78.0,83.0,65.0,2.0,493.0
519,035720,11953970238.96,4526241211.44,7427729027.52,44300999.0,4156816120.72,4156816120.72,455855515.21,173359671.92,971096476.57,-1260695790.0,1305360309.73,787949665.34,722314473.21,409762006.06,31690380253.65,100.0,10.966,2.701,1.6760000000000002,10.5961,60.937,62.136,24.06206,355.295774,14646.59721,2217.05521,9490.190792,30.0,8.29039,0.038511,219.25395,5.31864,35.1367,8.20848,43.30368,62.64307,43.87338,77.3385,7.62371,2021-04-30,카카오,KOSPI,113500,117000,117000,113000,4405688,502063401000,50372356117500,443809305,0.6085790884718482,-0.7965949820788532,153500,2019-12-30,186500,2020-05-04,1.214983713355049,6.462060977198698,42.69051824104235,266.38997833876226,9.973169511400652,76.11030980456027,52.61326592833877,38503295878.213196,53.305442149837134,184000.0,1.4959349593495905,9.0,91.0,91.0,85.0,92.0,96.0,67.0,3.0,531.0
534,042700,326966868.04,69876325.24,257090542.8,12716420.5,257385897.66,110673786.99,66649466.31,50131485.36,37483996.93,11667327.54,-15095281.81,30042252.24,72782343.23,65374695.0,851304485.33,42.999,25.895,21.028,17.155,27.3413,27.18,78.629,985.51607,964.90363,5227.67181,721.47164,4954.02413,400.0,39.23984,2.209945,18.75835,3.46234,25.08761,3.6536,31.30205,0.21756000000000003,11.69658,13.02192,3.3075,2021-04-30,한미반도체,KOSPI,34450,34500,35650,33650,1534781,53064910950,1703892762650,49459877,4.491525423728809,-0.2632632632632633,8100,2019-12-30,7670,2020-05-04,0.9469135802469136,3.278536765432099,23.755798604938274,17.762536358024693,3.4596434567901238,0.20601051851851857,29.640336234567904,806111778.0840865,11.075650444444445,7830.0,0.8320935175345371,54.0,83.0,84.0,72.0,52.0,18.0,20.0,42.0,383.0
537,047040,9305916434.45,6628920363.57,2676996070.87,2078113190.0,8136705736.64,1000291061.31,558257521.37,282603723.43,408383333.99,47138751.06,-419032999.57,396704382.04,685110521.37,436859938.16,3301805256.2,12.294,6.861,11.058,2.974,23.5949,247.625,28.767,5.34036,682.85832,6508.94535,982.58203,19577.14762,0.0,0.0,0.0,7.3002,0.76587,5.07337,0.25463,5.22273,2.35134,4.81938,7.55804,0.40579000000000004,2021-04-30,대우건설,KOSPI,7390,7610,7660,7280,10263174,76418751920,3071451294820,415622638,2.1174785100286537,-0.34146341463414653,4740,2019-12-30,3490,2020-05-04,0.7362869198312236,0.5639000632911393,3.735455970464135,5.375041772151899,0.1874807383966245,1.7312608860759493,3.845427784810127,2431076021.970042,3.5484464556962023,3560.0,0.6953124999999991,82.0,5.0,5.0,18.0,2.0,68.0,82.0,24.0,262.0
540,047810,5159070657.35,3924790737.69,1234279919.66,487375535.0,2825136012.82,331885938.44,139524243.36,72313949.88,732407852.81,-353336704.63,216496622.78,479453916.3,273868616.36,99804954.02,2842939303.25,11.748,4.939,6.385,1.518,3.6179,317.982,23.924,6.45826,765.5218,12263.96475,7513.79378,28983.15375,200.0,26.12597,0.7751939999999999,33.7025,2.10372,3.43368,0.8901700000000001,5.24525,1.04244,10.38067,28.48495,1.0063,2021-04-30,한국항공우주,KOSPI,32600,32750,33350,32550,487059,15982871800,3177688488200,97475107,1.3668763102725348,-0.1925925925925931,34050,2019-12-30,23850,2020-05-04,0.7004405286343612,1.4735307488986784,2.4050886343612334,23.60659691629956,0.6235111453744494,0.7301672246696036,3.6739856828193838,1991309908.4438326,7.271041982378855,25650.0,0.7256011315417265,72.0,52.0,34.0,3.0,61.0,44.0,49.0,28.0,315.0
549,053690,218683633.46,89884233.22,128799400.24,5478775.0,232573115.28,81150210.3,16500753.18,10364661.95,25660033.47,-22449469.06,2414391.65,24231259.73,23697019.18,14317440.12,103123688.14,34.892,7.095,7.837,4.909,17.1911,69.786,58.898,30.47776,848.97504,12664.7607,2341.76741,21224.91937,300.0,30.38332,2.870813,12.30896,0.8251200000000001,4.46244,0.49235000000000007,4.72557,12.52501,4.35176,7.20266,0.4434,2021-04-30,한미글로벌,KOSPI,11900,12350,12350,11750,328832,3943247500,130394845000,10957550,1.5101522842639594,-0.2080378250591014,9600,2019-12-30,7880,2020-05-04,0.8208333333333333,0.677286,3.6629194999999997,10.103604666666667,0.40413729166666673,10.280945708333332,3.878905375,84647360.68158333,3.5720696666666663,7730.0,0.6692640692640688,85.0,11.0,25.0,17.0,28.0,88.0,9.0,90.0,263.0
560,064350,4197373871.0,2851222410.0,1346151461.0,545711465.0,2785326054.0,244501904.0,82061321.0,22409492.0,56422151.0,-75057389.0,-21648639.0,25874438.0,126261664.0,47800244.0,2503471429.6,8.778,2.946,2.836,0.541,11.9948,211.805,32.071,2.28096,325.42978,12492.60223,591.89512,29219.39126,0.0,0.0,0.0,52.85318,1.37681,29.0592,0.58865,63.36689,1.41996,19.82764,52.37361,0.8988100000000001,2021-04-30,현대로템,KOSPI,20150,20500,20650,20100,1355342,27524154100,2199217203950,109142293,1.141643059490084,-0.2702702702702702,15600,2019-12-30,17650,2020-05-04,1.1314102564102564,1.5577369551282052,32.877876923076926,59.79862993589744,0.6660046474358974,1.6065573076923079,71.69394926282051,2832453252.079487,22.433195256410254,18000.0,0.8391608391608403,52.0,56.0,38.0,79.0,82.0,63.0,82.0,21.0,452.0
562,066570,48204227000.0,30662102000.0,17542125000.0,904169000.0,63262046000.0,16316943000.0,3194987000.0,2063790000.0,4628576000.0,-2314521000.0,-993875000.0,2346711000.0,5837886000.0,2726803000.0,27992409179.6,25.793,5.05,13.225,4.435,13.5252,174.791,36.391,8.70166,10884.7568,85732.48318,25595.74508,349835.28467,1200.0,11.02142,0.8888889999999999,12.40267,1.57467,5.27431,0.3859,10.40288,2.76772,4.79496,10.26565,0.44248000000000004,2021-04-30,LG전자,KOSPI,157500,164000,165500,157000,1601686,256243079500,25774530705000,163647814,2.8532608695652133,-0.24054054054054053,72100,2019-12-30,55200,2020-05-04,0.7656033287101248,1.2055725936199722,4.038029292649099,9.495525436893205,0.2954463245492372,2.1189756449375867,7.964479556171983,21431081646.517612,3.6710373370319,54900.0,0.71484375,76.0,42.0,18.0,20.0,25.0,74.0,44.0,5.0,299.0
564,068270,5047695702.04,1592540899.88,3455154802.16,134997805.0,1849115532.11,1021193459.84,712106830.46,519232380.26,350746671.97,-471983443.24,265988484.87,263738514.99,891456864.46,652462646.51,49500861897.6,55.226,38.511,16.683,11.614,15.3671,46.092,68.45,94.90526,3716.747986,24441.23798,2549.706682,13441.901509,0.0,0.0,0.0,96.589814,14.68829,140.800506,26.707531,187.251041,9.985313,55.52805,75.86773,26.77002,2021-04-30,셀트리온,KOSPI,266000,270000,273000,265000,698855,187024700500,36629111848000,137703428,1.30712530712531,-0.3407682775712514,181000,2019-12-30,203500,2020-05-04,1.1243093922651934,16.51418240331492,158.30333133149173,108.59683507734808,30.027527947513814,11.226581190607735,210.5281041077348,55654283956.693924,62.430708149171274,210500.0,1.016908212560386,30.0,94.0,94.0,93.0,88.0,89.0,82.0,1.0,570.0
586,077500,379977750.28,143296165.58,236681584.71,13653612.5,402809427.3,37257822.29,9010532.06,20521129.59,8794688.87,-109259.87,428772.87,8233933.97,12167766.06,25372599.45,410556247.05,9.249,2.237,10.796,5.625,5.9301,60.544,62.288,7.86377,877.74395,8610.04268,322.55618,14773.53819,125.0,13.95666,0.8503400000000001,16.74748,1.70731,45.57346,0.9950200000000001,48.67714,0.48615,33.7413,16.18109,1.01923,2021-04-30,유니퀘스트,KOSPI,10600,10700,10850,10500,154835,1646409000,289676535000,27327975,1.701444622792935,-0.3653250773993809,6670,2019-12-30,6230,2020-05-04,0.9340329835082459,1.5946838530734635,42.5671148125937,15.642698710644678,0.9293814992503749,0.4540801349325338,45.466054302848576,383473076.33006,31.51548710644678,6250.0,0.8840169731258849,45.0,58.0,59.0,84.0,47.0,32.0,46.0,56.0,371.0
587,077970,809261679.46,542790927.72,266470751.74,69140755.0,586695267.86,55163359.75,14343662.49,20647152.86,57388056.38,30207957.72,-38595894.27,48243952.83,27920183.49,28713372.26,315350099.35,9.402,2.445,8.194,2.5220000000000002,3.8084,203.696,32.928,1.15761,746.56232,9638.3229,2075.04446,21213.80031,0.0,0.0,0.0,9.75136,0.7553200000000001,3.50836,0.34317000000000003,4.17333,0.13549,11.2947,10.98269,0.5375,2021-04-30,STX엔진,KOSPI,15500,15300,16250,15250,466484,7342873200,356638012000,23008904,2.3809523809523823,-0.24752475247524797,6780,2019-12-30,6510,2020-05-04,0.9601769911504425,0.7252408849557523,3.3686465486725665,9.363031504424779,0.3295039380530974,0.13009438053097347,4.0071354424778765,302791909.5528761,10.844911061946904,6370.0,0.8702185792349727,47.0,16.0,21.0,15.0,24.0,7.0,82.0,62.0,212.0
596,081660,3758441248.8,1901113441.82,1857327806.99,61115070.0,3128805852.8,1544641398.4,341077884.28,197738719.1,445004105.9,-55171203.71,-134509388.82,405712540.72,441544370.28,374337965.65,3178938250.39,49.368,10.901,10.938,5.253,5.4039,102.357,49.418,9.37697,2286.30548,21506.24979,7317.9762,51452.39443,185.0,7.99666,0.42334099999999997,19.11381,2.03197,5.9716000000000005,0.84933,6.54992,0.62775,7.19959,8.49216,1.01602,2021-04-30,휠라홀딩스,KOSPI,45600,45950,46900,45550,527972,24400837450,2770301323200,60752222,1.3471196454948307,-0.3082191780821919,53000,2019-12-30,33850,2020-05-04,0.6386792452830189,1.2977770660377357,3.813936981132076,12.20759374528302,0.5424494433962265,0.40093089622641515,4.1832979622641515,2030321882.5604057,4.59822870754717,34800.0,0.4322981366459617,94.0,48.0,32.0,19.0,35.0,29.0,58.0,27.0,315.0
598,082740,723300346.06,529172496.8,194127849.26,32947142.0,829994723.29,53299818.9,20020539.46,6048165.32,83800097.94,3832186.79,-63284317.65,80943905.89,38249558.46,22478252.7,416288814.17,6.422,2.412,3.161,0.779,5.4235,272.59,26.839,1.4111,183.57177,5893.44174,2543.47093,25191.70626,0.0,0.0,0.0,45.75867,1.42531,3.3025700000000002,0.33344,3.41911,0.9558300000000001,10.88349,18.51963,0.50155,2021-04-30,HSD엔진,KOSPI,9950,9190,10000,9180,7153361,69953910350,403964248900,40599422,3.0335365853658565,-0.32626262626262625,4470,2019-12-30,3280,2020-05-04,0.7337807606263982,1.0458650559284117,2.423362326621924,33.57683167785235,0.24467185682326623,0.7013696644295302,2.5088771364653244,305464722.70192397,7.986095570469798,3410.0,0.8378378378378363,53.0,30.0,13.0,4.0,69.0,42.0,82.0,61.0,293.0
