,종목명,현재가,거래량,자본금(백만원),자본총계(백만원),영업이익증가율,영업이익(원),매출액영업이익률,EBITDA(백만원),시가총액,배당수익률,부채비율,이자보상비율,결산년월,PBR,PSR,PCR,PER,ROE,PBR_rank,PSR_rank,PCR_rank,PER_rank,DIV_rank,rank_tot
144,삼익악기,1770.0,131418.0,45265.0,93923,-27.06999969482422,20180000000.0,8.140000343322754,33563.0,1602.0,2.819999933242798,179.22000122070312,1.8200000524520874,202012,0.5862868499503147,0.5884308510638298,4.285714285714286,2.8299999237060547,4.489999771118164,73.0,227.0,175.0,145.0,71.5,620.0
900,DSR,5950.0,184736.0,8000.0,53392,13.289999961853027,12075000000.0,5.230000019073486,20192.0,952.0,0.8399999737739563,55.220001220703125,12.920000076293945,202012,0.5608445659345839,0.3890160183066362,4.1434540389972145,8.84000015258789,5.670000076293945,62.0,146.0,168.0,248.0,259.5,624.0
466,한화에어로스페,41050.0,323854.0,265650.0,1561262,47.63999938964844,243947000000.0,4.579999923706055,489586.0,20784.0,1.4600000381469727,216.5800018310547,3.680000066757202,202012,0.7511848774864128,0.3463813485667997,3.4936170212765956,7.940000057220459,4.78000020980835,133.0,124.0,144.0,228.0,179.0,629.0
554,한국종합기술,7170.0,69720.0,5475.0,44560,0.0,4589000000.0,1.590000033378601,6726.0,785.0,1.3899999856948853,141.52000427246094,4.340000152587891,202012,0.5676510173382947,0.27281028841031885,5.824532900081235,8.979999542236328,5.119999885559082,65.0,78.0,236.0,253.0,185.5,632.0
285,현대그린푸드,9230.0,150684.0,48852.0,432912,-12.59000015258789,78571000000.0,2.430000066757202,144047.0,9018.0,2.2699999809265137,40.099998474121094,24.170000076293945,202012,0.48005409060175797,0.27286702536510377,5.271273557966876,12.600000381469727,4.070000171661377,30.0,79.0,211.0,314.0,103.5,634.0
846,메리츠금융지주,34050.0,86077.0,71442.0,6208485,42.58000183105469,1372080000000.0,4.820000171661377,1525871.0,45631.0,2.640000104904175,911.510009765625,0.0,202012,1.360584991608727,0.15965602449465705,2.0763461186657723,7.369999885559082,16.049999237060547,292.0,27.0,94.0,221.5,84.0,634.5
220,현대제철,41600.0,870425.0,667228.0,1809544,-77.94999694824219,73032000000.0,0.4099999964237213,1652227.0,55513.0,1.2000000476837158,108.73999786376953,0.2199999988079071,202012,0.3259677166588309,0.28049356078484255,3.3285325652104336,22.979999542236328,-2.5899999141693115,9.0,87.0,138.0,401.0,208.0,635.0
118,오리온홀딩스,16000.0,71905.0,31322.0,502721,15.739999771118164,308628000000.0,13.529999732971191,546708.0,10023.0,4.059999942779541,28.700000762939453,34.220001220703125,202012,0.5015673981191222,0.43567052416609936,2.2105554020447635,15.050000190734863,3.9800000190734863,38.0,161.0,98.0,339.0,31.0,636.0
116,대한제당,3365.0,591576.0,44848.0,194402,57.04999923706055,46300000000.0,3.809999942779541,61946.0,3018.0,2.6700000762939453,139.50999450683594,3.9800000190734863,202012,0.6441424196018377,0.2687055817296175,4.948529411764706,10.220000267028809,4.800000190734863,86.0,76.0,201.0,273.5,83.0,636.5
427,화천기계,2515.0,53893.0,11000.0,25027,0.0,-4768000000.0,-3.490000009536743,4294967191.0,553.0,0.0,21.90999984741211,0.0,202012,0.45258232859456543,0.35969679633867274,19.346153846153847,0.0,-3.7200000286102295,25.0,130.0,429.0,68.0,444.0,652.0
63,CJ,94100.0,58684.0,146613.0,1855268,-7.869999885559082,1390340000000.0,4.340000152587891,3864352.0,27456.0,2.119999885559082,159.97000122070312,2.390000104904175,202012,0.6757241953783625,0.10258791926407068,0.9776521802370884,64.30999755859375,1.8899999856948853,98.0,7.0,58.0,489.0,117.5,652.0
826,SJM,4645.0,194616.0,7802.0,30270,5.239999771118164,6791000000.0,4.900000095367432,14635.0,725.0,1.0700000524520874,29.530000686645508,12.0600004196167,202012,0.41752808988764045,0.47719334292171767,3.669036334913112,12.09000015258789,1.6299999952316284,16.0,183.0,151.0,303.0,230.0,653.0
637,대우조선해양,26000.0,1011182.0,541453.0,2962931,-47.59000015258789,153437000000.0,2.180000066757202,283147.0,27896.0,0.0,166.75999450683594,1.0700000524520874,202012,1.0621348911311737,0.5284552845528455,3.951367781155015,0.0,2.2699999809265137,225.0,208.0,158.0,68.0,444.0,659.0
616,SK,247000.0,401116.0,15272.0,15117229,0.0,-164471000000.0,-0.20000000298023224,7819891.0,173790.0,2.8299999237060547,165.39999389648438,0.0,202012,0.8698561391769822,0.20479162659273165,2.015059921518719,15.930000305175781,1.1100000143051147,176.0,47.0,93.0,350.0,70.0,666.0
656,스카이라이프,9720.0,195952.0,119554.0,284428,6.46999979019165,73845000000.0,10.569999694824219,158776.0,4648.0,3.5999999046325684,23.510000228881836,289.67999267578125,202012,0.6119365399143792,0.6686846450192625,2.509682416731216,8.380000114440918,7.96999979019165,81.0,246.0,105.0,234.5,42.0,666.5
743,디아이씨,4800.0,205416.0,19444.0,564332,0.0,-70962000000.0,-14.380000114440918,4294941769.0,1867.0,0.0,755.8800048828125,0.0,202012,3.022670025188917,0.32117765138842425,-7.407407407407407,0.0,-128.27999877929688,450.0,107.0,42.0,68.0,444.0,667.0
508,대현,2480.0,630308.0,26906.0,57654,-64.7699966430664,7131000000.0,2.819999933242798,12563.0,1098.0,1.6100000143051147,24.260000228881836,116.13999938964844,202012,0.5250899851789117,0.4105960264900662,5.675057208237987,8.520000457763672,4.480000019073486,48.0,155.0,226.0,239.0,158.0,668.0
368,NI스틸,3655.0,108316.0,14300.0,84240,53.9900016784668,18614000000.0,9.670000076293945,33959.0,1045.0,1.3600000143051147,136.6300048828125,6.269999980926514,202012,0.8061314512571681,0.49613139676937695,2.880220646178093,6.21999979019165,10.449999809265137,157.0,192.0,123.0,198.0,187.5,670.0
687,하이스틸,3130.0,80919.0,9999.0,28687,-73.79000091552734,290000000.0,0.18000000715255737,5438.0,626.0,0.3100000023841858,90.13999938964844,0.11999999731779099,202012,0.4582723279648609,0.3314624589643122,11.138790035587188,5.360000133514404,-0.9900000095367432,27.0,115.0,352.0,181.0,332.5,675.0
838,화인베스틸,3005.0,146859.0,16050.0,113213,0.0,-12993000000.0,-13.170000076293945,4294962757.0,888.0,0.0,132.94000244140625,0.0,202012,1.274925753075944,0.9875123233651002,-46.23076923076923,0.0,-18.43000030517578,271.0,320.0,17.0,68.0,444.0,676.0
3,메리츠화재,29200.0,243619.0,60312.0,5071806,72.36000061035156,608012000000.0,5.460000038146973,660798.0,35223.0,4.380000114440918,845.1599731445312,0.0,202012,1.4399132107105872,0.303600578088772,1.2152488763109706,6.659999847412109,16.8799991607666,307.0,97.0,65.0,211.0,23.0,680.0
139,SH에너지화학,988.0,945064.0,55566.0,134426,0.0,-7851000000.0,-8.390000343322754,4294962056.0,1098.0,0.0,30.3799991607666,0.0,202012,1.224287484510533,1.0102249488752557,-25.333333333333332,0.0,-7.289999961853027,257.0,327.0,31.0,68.0,444.0,683.0
226,동방,4215.0,849235.0,39971.0,234863,17.389999389648438,24590000000.0,4.150000095367432,60988.0,1685.0,0.0,351.1600036621094,1.5499999523162842,202012,1.3938492063492063,0.2953335201793722,2.557645631067961,5.400000095367432,12.869999885559082,299.0,93.0,110.0,182.0,444.0,684.0
782,일진전기,5210.0,127436.0,37080.0,117741,20.600000381469727,13776000000.0,1.9500000476837158,33010.0,1932.0,1.149999976158142,155.8800048828125,1.850000023841858,202012,0.6094280032752368,0.23263082693338097,4.546247818499127,17.299999237060547,1.5700000524520874,80.0,57.0,186.0,362.0,216.5,685.0
601,LG유플러스,14300.0,914189.0,2573969.0,5149204,29.1299991607666,886151000000.0,6.599999904632568,3256628.0,62435.0,3.140000104904175,139.8300018310547,5.940000057220459,202012,0.8247303766076475,0.45839210155148097,1.1826978744520718,10.779999732971191,6.460000038146973,161.0,174.0,64.0,286.0,55.0,685.0
614,NICE,16650.0,140322.0,18941.0,544326,-0.4099999964237213,153148000000.0,7.449999809265137,279036.0,6307.0,1.6200000047683716,118.5,8.130000114440918,202012,0.8630520422973254,0.29271637277825635,2.416545718432511,13.069999694824219,2.430000066757202,174.0,91.0,102.0,319.0,157.0,686.0
322,GS건설,41100.0,443142.0,427907.0,2786421,-2.200000047683716,750397000000.0,7.409999847412109,910331.0,35174.0,2.9100000858306885,219.35000610351562,6.510000228881836,202012,0.7921822597432635,0.37499315705917774,2.608199010026653,11.25,7.679999828338623,151.0,140.0,111.0,291.0,67.5,693.0
815,KC코트렐,6640.0,79357.0,8800.0,439782,0.0,-44693000000.0,-13.630000114440918,4294925857.0,1169.0,0.44999998807907104,2183.4599609375,0.0,202012,3.762039660056657,0.30280919372491794,-3.7856328392246295,0.0,-148.07000732421875,484.0,96.0,47.0,68.0,320.5,695.0
908,애경유화,12400.0,244340.0,16020.0,359049,22.700000762939453,57487000000.0,6.329999923706055,69501.0,3973.0,2.819999933242798,36.029998779296875,42.47999954223633,202012,0.9037242183514321,0.3310904624586137,5.575539568345324,5.0,11.720000267028809,189.0,113.0,220.0,173.5,71.5,695.5
149,동일제강,3140.0,128355.0,7500.0,16117,0.0,-127000000.0,-0.10000000149011612,4212.0,471.0,0.3100000023841858,14.460000038146973,0.0,202012,0.3421970357454228,0.32254750898818696,7.548076923076923,10.680000305175781,0.23000000417232513,11.0,109.0,293.0,283.0,332.5,696.0
125,비비안,2950.0,128523.0,14896.0,70386,-35.18000030517578,2011000000.0,1.100000023841858,5418.0,879.0,0.0,109.44999694824219,0.5600000023841858,202012,0.8007600434310532,0.3948072805139186,9.049079754601227,0.0,-54.0,155.0,150.0,326.0,68.0,444.0,699.0
1083,크라운제과,10400.0,86642.0,2504.0,113274,-11.569999694824219,23452000000.0,6.150000095367432,35851.0,1302.0,2.4000000953674316,114.20999908447266,10.960000038146973,202012,0.8700016730801405,0.36344574523851125,3.2735284859930753,9.069999694824219,11.0,177.0,134.0,135.0,255.0,99.0,701.0
638,현대두산인프라,8130.0,884969.0,82325.0,1205451,-21.6299991607666,658598000000.0,8.300000190734863,946030.0,6693.0,0.0,167.9199981689453,3.7899999618530273,202012,1.8010633584404077,0.2063294672994442,1.9838945827232797,6.28000020980835,6.46999979019165,363.0,48.0,92.0,199.0,444.0,702.0
1316,KCC글라스,57800.0,58798.0,15970.0,634961,0.0,35839000000.0,5.050000190734863,112024.0,9231.0,3.630000114440918,30.149999618530273,11.149999618530273,202012,0.6878577633912102,0.7592276369368186,4.227927730231878,4.210000038146973,0.0,106.0,268.0,172.0,157.0,40.0,703.0
311,화승인더,6670.0,273342.0,27660.0,369887,-27.450000762939453,82391000000.0,6.340000152587891,147326.0,3690.0,2.809999942779541,128.5399932861328,4.78000020980835,202012,1.002404568680493,0.2788344968855817,2.898739678400695,10.819999694824219,10.9399995803833,209.0,84.0,125.0,287.0,73.0,705.0
480,지엠비코리아,6280.0,53094.0,9536.0,63655,0.0,-9655000000.0,-2.1700000762939453,18035.0,1198.0,0.4699999988079071,114.16000366210938,0.0,202012,0.5313478297656317,0.23701690821256038,3.090551181102362,44.849998474121094,-3.690000057220459,51.0,59.0,129.0,466.0,317.0,705.0
132,한일철강,2965.0,63122.0,13348.0,38264,0.0,-4237000000.0,-2.700000047683716,3187.0,792.0,0.0,98.30999755859375,0.0,202012,0.48313508228776275,0.40660998354360944,10.551601423487545,5.300000190734863,-3.299999952316284,31.0,153.0,345.0,177.0,444.0,706.0
600,황금에스티,8750.0,123453.0,8000.0,69181,26.459999084472656,23749000000.0,9.1899995803833,33774.0,1400.0,1.0,49.25,16.06999969482422,202012,0.4941548540125374,0.5364149092692496,6.232193732193732,6.789999961853027,6.340000152587891,35.0,210.0,251.0,213.0,237.0,709.0
388,한솔로지스틱스,4410.0,1518732.0,14340.0,198253,37.36000061035156,13076000000.0,2.569999933242798,31577.0,1212.0,1.1299999952316284,258.5799865722656,6.460000038146973,202012,1.6357566765578635,0.20276794335371742,3.6088379705400984,4.889999866485596,17.09000015258789,344.0,46.0,149.0,171.0,221.5,710.0
440,롯데케미칼,216000.0,126487.0,171377.0,3948406,-67.7699966430664,356911000000.0,2.9200000762939453,1187800.0,74035.0,1.659999966621399,41.380001068115234,3.309999942779541,202012,0.5333162145412617,0.5007232669411372,6.628613515006444,6.190000057220459,1.2200000286102295,54.0,194.0,266.0,197.0,150.0,711.0
301,휴니드,7000.0,81545.0,70580.0,77342,20.729999542236328,10576000000.0,5.340000152587891,14723.0,988.0,0.0,109.94000244140625,30.049999237060547,202012,0.7828226347573249,0.36024908651124493,5.957446808510638,6.400000095367432,4.860000133514404,146.0,131.0,239.0,200.0,444.0,716.0
607,세종공업,10400.0,211784.0,13910.0,202022,0.0,-6166000000.0,-0.5199999809265137,57677.0,2893.0,0.47999998927116394,198.5500030517578,0.0,202012,0.6983146444638421,0.19389961965843835,3.7735849056603774,24.579999923706055,-4.690000057220459,113.0,43.0,152.0,412.0,313.5,720.0
705,현대리바트,16300.0,46019.0,20535.0,230798,55.75,37196000000.0,2.690000057220459,68402.0,3347.0,1.2200000286102295,66.9800033569336,25.709999084472656,202012,0.6895676453168627,0.24860445962846597,4.229372080954852,19.420000076293945,5.659999847412109,108.0,63.0,173.0,377.0,204.0,721.0
276,국동,2670.0,22933753.0,27197.0,207317,0.0,31227000000.0,12.319999694824219,33785.0,1452.0,1.8700000047683716,107.68000030517578,8.130000114440918,202012,1.427807486631016,0.6395209580838324,2.63573543928924,0.0,20.6200008392334,304.0,237.0,112.0,68.0,132.0,721.0
258,조광페인트,8740.0,78332.0,6400.0,63182,0.0,-4780000000.0,-2.369999885559082,1296.0,1119.0,2.2799999713897705,72.88999938964844,0.0,202012,0.5646359583952452,0.5046480743691899,15.978062157221206,0.0,2.380000114440918,63.0,197.0,402.0,68.0,102.0,730.0
31,대원강업,4140.0,676569.0,31000.0,140555,-80.6500015258789,5212000000.0,0.6100000143051147,57400.0,2567.0,2.4100000858306885,77.91999816894531,0.5400000214576721,202012,0.5475466208173522,0.26822157434402333,3.8051470588235294,37.630001068115234,-1.3600000143051147,56.0,75.0,153.0,449.0,98.0,733.0
345,한국특강,2855.0,158301.0,26621.0,175550,0.0,7281000000.0,1.75,18893.0,1520.0,0.0,247.5,1.059999942779541,202012,1.154935275080906,0.22631787554498614,6.444695259593679,5.230000019073486,4.190000057220459,246.0,54.0,257.0,176.0,444.0,733.0
302,대한해운,2720.0,1052481.0,159588.0,594238,13.319999694824219,145937000000.0,16.510000228881836,277424.0,8682.0,0.0,292.07000732421875,1.7000000476837158,202012,0.6844489179667841,0.7729468599033816,2.8601472134595163,8.65999984741211,1.100000023841858,101.0,270.0,121.0,244.0,444.0,736.0
348,에이프로젠 MED,1730.0,1439529.0,99577.0,360111,54.70000076293945,3971000000.0,3.119999885559082,8279.0,3445.0,0.0,20.899999618530273,0.7599999904632568,202012,1.0453172205438066,2.5975975975975976,-157.27272727272728,0.0,-15.789999961853027,223.0,443.0,2.0,68.0,444.0,736.0
547,아시아나항공,21600.0,456209.0,372058.0,4002960,0.0,-276356000000.0,-7.090000152587891,811779.0,16073.0,0.0,1171.550048828125,0.0,202012,2.4904877205119336,0.4497751124437781,1.7040075733669928,0.0,-43.83000183105469,419.0,171.0,82.0,68.0,444.0,740.0
909,한국타이어앤테,41750.0,140882.0,61937.0,3429412,15.5,628270000000.0,9.739999771118164,1255794.0,51718.0,1.5499999523162842,43.79999923706055,13.239999771118164,202012,0.663098376798704,0.7308789804457049,3.925716972261401,8.380000114440918,5.119999885559082,90.0,259.0,157.0,234.5,171.0,740.5
171,혜인,6210.0,133844.0,6356.0,57623,-25.280000686645508,8819000000.0,4.050000190734863,14101.0,789.0,1.9299999475479126,111.7300033569336,2.7799999713897705,202012,0.7303304715982595,0.3565482000344491,6.070381231671554,8.619999885559082,4.96999979019165,126.0,129.0,245.0,241.0,129.0,741.0
571,제이준코스메틱,1035.0,679949.0,37211.0,72187,0.0,-12264000000.0,-40.189998626708984,4294956642.0,770.0,0.0,46.900001525878906,0.0,202012,0.9375,2.0617529880478087,-3.035190615835777,0.0,-37.83000183105469,199.0,427.0,51.0,68.0,444.0,745.0
383,KCTC,6200.0,183347.0,15000.0,163923,10.260000228881836,20961000000.0,4.289999961853027,42619.0,1860.0,0.800000011920929,110.91999816894531,4.510000228881836,202012,0.8813077469793887,0.33063139931740615,4.606240713224368,9.819999694824219,6.539999961853027,185.0,112.0,190.0,267.0,268.5,754.0
581,세하,1760.0,200041.0,57562.0,109044,49.290000915527344,21056000000.0,11.109999656677246,27684.0,1013.0,0.0,115.94999694824219,6.849999904632568,202012,1.0764525993883791,0.5074971164936563,2.4684431977559607,8.029999732971191,21.139999389648438,227.0,198.0,104.0,231.0,444.0,760.0
589,삼성카드,34200.0,96028.0,614794.0,2161860,18.799999237060547,534270000000.0,15.869999885559082,740209.0,39624.0,5.260000228881836,228.66000366210938,0.0,202012,0.5455937719354221,1.149116322827767,2.676056338028169,8.640000343322754,5.690000057220459,55.0,355.0,114.0,242.0,10.0,766.0
690,코아스,1195.0,149887.0,15453.0,55746,0.0,-2160000000.0,-2.200000047683716,1270.0,369.0,0.0,205.30999755859375,0.0,202012,1.5107458912768648,0.37402190923317685,6.0353535353535355,0.0,-6.809999942779541,320.0,139.0,243.0,68.0,444.0,770.0
810,대성에너지,8450.0,295202.0,27500.0,168478,8.210000038146973,26277000000.0,3.5399999618530273,50499.0,2324.0,2.950000047683716,123.30999755859375,7.699999809265137,202012,0.7249485243651338,0.32210109018830524,4.555256064690027,16.729999542236328,4.550000190734863,121.0,108.0,187.0,357.0,62.5,773.0
49,삼성화재,225500.0,95324.0,24802.0,7795867,20.610000610351562,1044392000000.0,4.340000152587891,1363533.0,106830.0,3.9000000953674316,468.69000244140625,0.0,202012,0.7297451231667379,0.4751169356537862,4.483636219032091,10.680000305175781,4.940000057220459,125.0,181.0,185.0,283.0,34.0,774.0
127,고려산업,3145.0,75827.0,24939.0,57488,57.9900016784668,9182000000.0,4.820000171661377,12868.0,784.0,1.1100000143051147,111.01000213623047,4.170000076293945,202012,0.73327115877827,0.3891845068679619,6.154598825831703,8.930000305175781,6.909999847412109,127.0,147.0,250.0,250.5,226.0,774.5
395,참엔지니어링,1170.0,645824.0,28189.0,55470,0.0,7046000000.0,4.179999828338623,11182.0,650.0,0.0,764.5399780273438,2.859999895095825,202012,0.8533916849015317,0.33766233766233766,-9.669421487603305,36.560001373291016,7.179999828338623,170.0,118.0,39.0,448.0,444.0,775.0
375,윌비스,2025.0,697862.0,71418.0,163969,0.0,2385000000.0,1.0,23178.0,1332.0,0.0,187.2899932861328,0.3700000047683716,202012,1.2310030395136777,0.5081555834378921,6.328125,0.0,-2.4200000762939453,258.0,199.0,253.0,68.0,444.0,778.0
25,대유플러스,1505.0,2429040.0,60499.0,300834,-10.859999656677246,14542000000.0,3.2100000381469727,30212.0,1821.0,0.0,291.1099853515625,2.109999895095825,202012,1.6520307354555435,0.3751246261216351,5.657894736842105,0.0,-9.069999694824219,346.0,141.0,225.0,68.0,444.0,780.0
683,현대백화점,79300.0,82721.0,117012.0,798481,-53.5099983215332,135863000000.0,5.980000019073486,377466.0,18558.0,1.2599999904632568,73.0199966430664,4.449999809265137,202012,0.4302627152670016,0.6502558383626345,4.673227650421357,14.319999694824219,1.649999976158142,18.0,241.0,191.0,332.0,195.5,782.0
718,TBH글로벌,2640.0,49186.0,10428.0,40906,0.0,-6925000000.0,-4.0,328.0,551.0,0.0,78.54000091552734,0.0,202012,0.7424071991001124,0.3107344632768362,37.183098591549296,0.0,-33.150001525878906,130.0,102.0,485.0,68.0,444.0,785.0
115,알루코,3905.0,3051169.0,44895.0,543290,102.38999938964844,24769000000.0,5.0,78489.0,3506.0,0.0,167.82000732421875,1.4199999570846558,202012,1.5496031746031746,0.6752550579284109,3.287037037037037,0.0,-7.239999771118164,331.0,250.0,136.0,68.0,444.0,785.0
497,인디에프,1550.0,276951.0,29466.0,279673,0.0,-20002000000.0,-13.09000015258789,4294958358.0,913.0,0.0,236.60000610351562,0.0,202012,3.0632411067193677,0.5996131528046421,-12.5,0.0,-41.72999954223633,453.0,228.0,36.0,68.0,444.0,785.0
404,한국조선해양,101500.0,179834.0,353865.0,4929852,-74.37000274658203,74367000000.0,0.5,483530.0,71835.0,0.0,103.2300033569336,0.36000001430511475,202012,0.6862745098039216,0.4949915631979869,18.838158871566446,0.0,-7.420000076293945,104.0,191.0,424.0,68.0,444.0,787.0
340,GS리테일,32400.0,227861.0,104717.0,3676464,5.75,252567000000.0,2.8499999046325684,921163.0,33929.0,2.7699999809265137,169.11000061035156,3.680000066757202,202012,1.0835758001404636,0.28045877515689244,2.5241508258024306,17.780000686645508,7.489999771118164,229.0,86.0,106.0,367.0,75.5,788.0
721,현대글로비스,157000.0,85931.0,18750.0,6478804,-24.459999084472656,662150000000.0,4.010000228881836,1034129.0,58875.0,2.2200000286102295,115.12000274658203,7.809999942779541,202012,1.1004338653265204,0.30858616433294284,5.225669018772467,8.729999542236328,12.449999809265137,235.0,99.0,209.0,246.0,106.0,789.0
422,한솔PNS,2000.0,66370.0,10246.0,38192,-2.309999942779541,3891000000.0,1.590000033378601,6468.0,410.0,1.25,145.3800048828125,15.670000076293945,202012,0.9315323707498836,0.1653849334325643,5.154639175257732,16.65999984741211,6.96999979019165,196.0,33.0,204.5,356.0,197.5,789.5
648,우진플라임,4440.0,120706.0,10000.0,118685,0.0,9434000000.0,4.590000152587891,20192.0,888.0,1.1200000047683716,340.3399963378906,1.9600000381469727,202012,1.3365442504515352,0.39039831179108414,3.425925925925926,7.309999942779541,13.699999809265137,282.0,148.0,140.0,219.5,223.5,789.5
137,넥센타이어,7420.0,111039.0,50833.0,355193,-80.9800033569336,39424000000.0,2.309999942779541,226630.0,7247.0,1.409999966621399,128.91000366210938,2.1600000858306885,202012,0.4901248431204175,0.40179780148372773,2.801057002642507,69.33999633789062,-1.090000033378601,33.0,151.0,119.0,490.0,184.0,793.0
96,동양,1845.0,3218682.0,119342.0,246672,0.0,-15279000000.0,-2.5199999809265137,421.0,4404.0,2.1600000858306885,27.860000610351562,0.0,202012,0.5601092896174863,0.6866393747673986,17.242990654205606,0.0,-2.9200000762939453,61.0,252.0,414.0,68.0,114.5,795.0
731,노루페인트,12250.0,1072689.0,10000.0,180298,10.75,32297000000.0,5.010000228881836,47721.0,2450.0,2.240000009536743,99.68000030517578,7.980000019073486,202012,0.7359125315391085,0.36184793525137354,4.684512428298279,15.380000114440918,5.480000019073486,128.0,132.0,192.5,344.0,105.0,796.5
828,현대퓨처넷,4445.0,201981.0,56438.0,364686,-46.38999938964844,21872000000.0,7.099999904632568,59485.0,5017.0,1.7899999618530273,26.559999465942383,37.25,202012,0.7269010629599346,1.384735202492212,5.6408629441624365,0.0,-4.110000133514404,123.0,383.0,224.0,68.0,141.0,798.0
437,에넥스,2970.0,2760193.0,29995.0,587407,0.0,-8514000000.0,-3.640000104904175,4294963589.0,1782.0,0.0,149.5500030517578,0.0,202012,3.2963374028856824,0.7443609022556391,-141.42857142857142,0.0,-17.889999389648438,465.0,265.0,3.0,68.0,444.0,801.0
456,STX,4140.0,59995.0,71553.0,436467,0.0,-493000000.0,-0.05000000074505806,8967.0,1185.0,0.0,655.6199951171875,0.0,202012,3.683274021352313,0.11392091577006687,6.1515601783060925,0.0,-48.029998779296875,478.0,11.0,249.0,68.0,444.0,806.0
264,롯데지주,33050.0,71783.0,20981.0,1818610,-10.640000343322754,156248000000.0,1.7200000286102295,759770.0,34673.0,3.0199999809265137,113.0,1.0700000524520874,202012,0.5245032692185615,0.35521592399131574,4.109163247544449,47.209999084472656,-3.0299999713897705,47.0,128.0,167.0,471.0,59.0,813.0
57,유니온,7660.0,2346443.0,7805.0,105133,-29.100000381469727,7813000000.0,4.130000114440918,12931.0,1196.0,1.6299999952316284,101.37000274658203,2.869999885559082,202012,0.8790452145971999,0.5871981602146417,6.486028789161727,3.0899999141693115,12.930000305175781,182.0,225.0,260.0,147.0,155.0,814.0
164,대유에이텍,1505.0,2573868.0,55930.0,220960,50.72999954223633,47164000000.0,3.2200000286102295,87464.0,1684.0,0.0,387.5,2.9200000762939453,202012,1.3121185701830864,0.1059411516260735,1.783175355450237,35.0,-1.8600000143051147,278.0,9.0,85.0,442.5,444.0,814.5
163,신풍제지,2540.0,1624504.0,17479.0,78072,0.0,-10378000000.0,-30.729999542236328,4294959365.0,888.0,1.9600000381469727,7.309999942779541,0.0,202012,0.8791969539633091,3.190954773869347,-17.517241379310345,2.2200000286102295,38.7599983215332,183.0,459.0,35.0,139.0,127.5,816.0
278,현대차,208000.0,415172.0,1157982.0,35202778,-33.58000183105469,2394671000000.0,2.2899999618530273,6580044.0,444430.0,1.440000057220459,174.22000122070312,6.610000133514404,202012,0.7920882569107797,0.5029268894213681,3.1593177088871,15.0600004196167,2.0399999618530273,150.0,196.0,133.0,340.0,181.5,819.0
487,극동유화,4030.0,117118.0,17434.0,112121,-14.09000015258789,14308000000.0,2.2899999618530273,18227.0,1405.0,3.4700000286102295,69.41000366210938,8.880000114440918,202012,0.7980198019801981,0.19265704178219714,7.045454545454546,15.5,4.539999961853027,154.0,41.0,279.0,345.0,45.5,819.0
239,송원산업,17500.0,89405.0,12000.0,366766,14.699999809265137,68010000000.0,8.420000076293945,102700.0,4200.0,0.6800000071525574,92.26000213623047,10.1899995803833,202012,0.873253493013972,0.49200146194720124,4.2057197788993035,11.489999771118164,6.170000076293945,178.0,189.0,170.0,294.0,282.5,831.0
442,현대위아,78900.0,150052.0,135975.0,1439075,-29.40999984741211,71957000000.0,1.090000033378601,361448.0,21457.0,0.8799999952316284,118.94999694824219,1.2699999809265137,202012,0.6706788391900852,0.28360891445003594,6.553156146179402,21.110000610351562,1.9600000381469727,94.0,88.0,263.0,389.0,252.0,834.0
822,아이마켓코리아,11050.0,68721.0,18166.0,382986,-22.139999389648438,40515000000.0,1.4299999475479126,59806.0,3694.0,5.420000076293945,166.4199981689453,25.989999771118164,202012,1.03677988365547,0.127301214257736,7.179987004548408,12.8100004196167,5.869999885559082,218.0,17.0,285.0,315.0,8.0,835.0
424,웰바이오텍,1625.0,1461621.0,29338.0,208647,0.0,-12572000000.0,-20.799999237060547,4294957602.0,954.0,0.0,263.8699951171875,0.0,202012,2.1870794078061913,1.2626262626262625,-108.33333333333333,0.0,-141.52999877929688,395.0,367.0,5.0,68.0,444.0,835.0
506,일진홀딩스,6080.0,122079.0,49852.0,302236,-11.979999542236328,27285000000.0,2.9200000762939453,58315.0,3000.0,1.6399999856948853,122.98999786376953,2.640000104904175,202012,1.007456503728252,0.2778666422923998,4.061456245824983,19.860000610351562,3.509999990463257,212.0,83.0,163.0,379.0,152.0,837.0
371,문배철강,3960.0,153330.0,10251.0,49212,7.610000133514404,2798000000.0,1.8300000429153442,3493.0,812.0,1.2599999904632568,57.61000061035156,1.909999966621399,202012,0.6060606060606061,0.43965804374375483,23.157894736842106,3.759999990463257,7.46999979019165,79.0,164.0,444.5,152.0,195.5,839.5
553,MH에탄올,10500.0,95857.0,4596.0,93988,101.58000183105469,15781000000.0,16.670000076293945,30834.0,775.0,3.3299999237060547,459.1300048828125,1.2899999618530273,202012,1.2127512127512128,0.7884658706915972,2.212855637513172,6.960000038146973,11.489999771118164,253.0,273.0,99.0,215.0,51.0,840.0
409,한화솔루션,36700.0,854278.0,972621.0,5816896,29.40999984741211,594183000000.0,6.460000038146973,1189524.0,70199.0,0.5400000214576721,153.64999389648438,2.890000104904175,202012,0.8286294874689546,0.6171697637265618,5.017088174982912,8.890000343322754,5.300000190734863,162.0,230.0,202.0,249.0,303.5,843.0
