date,Code,자산총계,부채총계,자본총계,자본금,매출액,매출총이익,영업이익,당기순이익,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,FCF,EBITDA,EBIT,EV,매출총이익률,영업이익률,ROE,ROA,ROIC,부채비율,자기자본비율,이자보상배율,EPS,BPS,CPS,SPS,DPS,현금배당성향,현금배당수익률,PER,PBR,PCR,PSR,P/FCF,PEG,EV/EBITDA,EV/EBIT,EV/Sales,eDate,Name,Market,Close,Open,High,Low,Volume,Amount,Marcap,Stocks,Yield,MDD,PBR_rank,PSR_rank,PCR_rank,PER_rank,PEG_rank,DIV_rank,EV_rank,rank_tot
2019-08-01,011500,163356457.91,43082691.04,120273766.87,7818521.0,204694662.84,22111079.12,11950439.71,9978317.17,18868497.34,-6878007.14,-10214542.23,11800874.25,18830231.2,14074124.73,80700531.41,10.802,5.838,8.576,6.124,7.3232,35.821,73.627,16.5937,638.12051,7864.1042,1206.65388,13090.36983,150.0,22.99088,3.525264,6.66802,0.54107,3.52628,0.32505,5.63819,1.51109,4.28569,5.73396,0.39425000000000004,2020-07-31,한농화성,KOSPI,5100,4915,5590,4880,490518,2569670215,79748914200,15637042,1.2927756653992375,-0.3800000000000001,5.0,16.0,11.0,9.0,64.0,15.0,92.0,120.0
2019-08-01,044450,957238168.72,676238454.28,280999714.44,11592940.0,231240042.0,63538319.37,52771937.11,23435296.38,83335037.69,-44834943.87,-23233039.91,35812721.87,93607736.13,48486774.51,774562047.99,27.477,22.821,8.824,2.52,5.8571,240.654,29.355,2.09619,1009.13567,12508.3161,3594.215,9973.31315,270.0,25.91693,3.492885,7.66002,0.61799,2.15068,0.77507,5.00456,0.36647,8.27455,15.97471,3.3496,2020-07-31,KSS해운,KOSPI,8440,8510,8650,8410,76972,653737140,195688827200,23185880,1.2885496183206113,-0.292346298619824,11.0,49.0,1.0,14.0,29.0,17.0,47.0,121.0
2019-08-01,055550,552419581000.0,510489200000.0,41930381000.0,2732463000.0,30004997000.0,10180924000.0,5046250000.0,3642384000.0,7179046000.0,-22687867000.0,15878811000.0,,5723402000.0,4911508000.0,118380143096.45,33.931,16.818,9.088,0.72,,1217.469,7.59,,7003.33998,81996.61982,14772.24744,61740.96671,1850.0,25.9712,4.267589,6.1899,0.52868,2.9345600000000003,0.70213,,0.9636600000000001,20.68353,24.10261,3.94535,2020-07-31,신한지주,KOSPI,30100,30800,31100,30050,2110091,63993492450,14369644733500,477396835,0.6809954751131228,-0.5152838427947599,4.0,44.0,7.0,8.0,53.0,11.0,2.0,127.0
2019-08-01,004000,1792685481.73,299572633.4,1493112848.32,129000000.0,1311271455.37,283478920.47,189666421.06,168371662.09,257512347.85,-203551336.48,-50275217.08,186132421.14,281894425.06,219540626.29,795208400.23,21.619,14.464,11.729,9.641,14.9705,20.064,83.289,90.15416,6526.03341,58622.41258,9981.09875,50824.47501,1700.0,25.71632,3.765227,6.91844,0.7701800000000001,4.52355,0.8883500000000001,6.25829,0.08610000000000001,2.8209400000000002,3.62215,0.6064400000000001,2020-07-31,롯데정밀화학,KOSPI,43750,43700,43850,43000,83555,3632599400,1128750000000,25800000,0.8856275303643721,-0.4994764397905759,27.0,58.0,17.0,10.0,6.0,14.0,46.0,132.0
2019-08-01,029460,680451757.88,173166657.77,507285100.11,6777022.0,511909493.32,102047648.88,65295639.12,57039234.66,31134355.74,52599185.33,-5524074.49,20816076.6,72011845.75,82266905.98,83496298.69,19.935,12.755,11.923,9.091,45.6155,34.136,74.551,112.40156,3591.33757,36144.11027,2297.05288,37768.02653,250.0,6.39101,1.3404829999999999,5.19305,0.5159900000000001,8.1191,0.4938,12.14364,0.1453,1.15948,1.01494,0.16311,2020-07-31,케이씨,KOSPI,23150,23500,23650,23150,159781,3726471450,313776118600,13554044,1.889795918367345,-0.4962566844919791,2.0,27.0,48.0,2.0,10.0,47.0,91.0,136.0
2020-08-01,213500,1739627806.89,1104806162.97,634821643.92,119013080.0,1509871173.05,300684227.02,94561342.52,59268596.92,125208594.09,-87837039.0,-33986278.77,60384236.55,186843342.52,91041343.85,1054006649.97,19.915,6.263,9.674,3.403,4.6693999999999996,174.034,36.492,4.93767,2490.00349,26697.65754,5260.28711,63432.99296,700.0,28.08366,5.054152,5.56224,0.5187700000000001,2.63294,0.21834,5.45948,0.49796,5.64112,11.57723,0.69808,2021-07-30,한솔제지,KOSPI,16000,16200,16350,16000,119760,1935167700,380809216000,23800576,1.1678832116788318,-0.12925170068027214,1.0,7.0,7.0,1.0,45.0,3.0,42.0,64.0
2020-08-01,016450,1840012735.34,1094228155.66,745784579.67,20000000.0,2797947074.45,592817978.28,81651030.4,70484031.57,110130221.84,-35734217.47,-23892526.36,63923008.52,148674043.4,81887899.76,684377658.9,21.188,2.918,16.993,3.947,9.7596,146.722,40.531,4.14993,1359.03247,9381.51581,2753.25555,69948.67686,250.0,18.05595,3.263708,5.63636,0.8165,2.78216,0.10951000000000001,4.79327,0.28616,4.60321,8.35749,0.2446,2021-07-30,한세예스24홀딩스,KOSPI,11050,11550,11600,11000,467595,5229806600,442000000000,40000000,2.8117048346055977,-0.25494505494505526,26.0,1.0,9.0,3.0,30.0,10.0,50.0,79.0
2020-08-01,014830,1120794922.95,338797020.29,781997902.66,44449215.0,890460358.54,205900109.91,96249278.76,76818319.16,157896474.09,-2524195.08,-97862736.3,121782360.45,149352388.76,98058622.47,500123469.32,23.123,10.809,10.291,6.993,11.9702,43.325,69.772,11.35396,8655.63034,89826.25459,17761.44687,100166.03876,1400.0,15.88697,2.898551,5.58018,0.5377000000000001,2.71937,0.4822,3.52579,0.22505000000000003,3.34861,5.10025,0.56164,2021-07-30,유니드,KOSPI,118000,124000,125500,118000,165815,20071810500,1049001474000,8889843,2.369477911646584,-0.18763557483731053,3.0,35.0,8.0,2.0,25.0,13.0,55.0,86.0
2020-08-01,120110,5043688226.43,2751644078.06,2292044148.37,148733500.0,4036085330.39,1036843479.7,152441802.37,205512192.84,499608633.98,130620690.0,-581955066.63,300463668.09,396664319.52,359896096.27,2775193823.73,25.689,3.777,9.699,3.976,3.0957,120.052,45.444,2.64171,6838.75752,73257.41182,16795.43055,135681.78421,1000.0,14.69057,2.436054,6.00255,0.56035,2.44412,0.30255000000000004,4.06406,0.48826,6.99633,7.7111,0.68759,2021-07-30,코오롱인더,KOSPI,80900,81300,82500,80200,306487,24855192000,2182588156000,26978840,2.351744186046508,-0.1476997578692495,8.0,18.0,5.0,5.0,44.0,22.0,28.0,102.0
2020-08-01,012450,9464815678.26,6475090147.42,2989725530.84,265650000.0,5321444270.67,1070349623.39,243947058.54,164739761.65,434749594.57,-298733677.42,198970902.82,245357714.56,489586177.54,223826548.62,2525099986.14,20.114,4.584,4.777,1.8130000000000002,4.2271,216.578,31.588,3.68026,2388.35777,51329.162,8551.17784,104668.5653,600.0,25.00755,2.105263,11.93289,0.5552400000000001,3.33287,0.27229000000000003,5.90552,0.17948000000000003,5.15762,11.2815,0.47451000000000004,2021-07-30,한화에어로스페이스,KOSPI,51800,51700,51800,50900,293562,15088225100,2622634000000,50630000,2.1142857142857134,-0.1726457399103143,7.0,10.0,13.0,35.0,15.0,29.0,30.0,109.0
2020-08-01,049800,267621933.34,206845325.71,60776607.63,5000000.0,204996134.09,53164716.95,9434363.98,7769632.71,28955504.57,-570503.75,-14145342.53,27983938.89,20192641.98,10891563.13,172111863.61,25.934,4.602,13.702,2.902,5.537,340.337,22.71,1.9599600000000001,388.49887,3038.8744,1447.77523,10249.806705,50.0,12.87005,1.6501649999999999,7.79925,0.9970800000000001,2.09287,0.29562000000000005,2.16553,0.06573000000000001,8.52349,15.80231,0.8395900000000001,2021-07-30,우진플라임,KOSPI,4545,4455,4560,4410,248661,1121456440,90900000000,20000000,1.3751891074130091,-0.6658333333333335,39.0,14.0,2.0,15.0,2.0,39.0,82.0,111.0
2020-08-01,006360,13770677888.91,9458561906.49,4312115982.42,403541015.0,10122930837.45,1535087602.01,750397845.88,329675683.02,553879345.02,-268985594.43,50931976.64,426228167.17,910331845.88,591772779.87,4521537485.3,15.164,7.413,7.681,2.447,9.643,219.349,31.314,6.51382,3890.19296,51755.13887,6912.83576,126341.88104,1200.0,30.80533,3.174603,9.71674,0.73036,5.46809,0.29919,7.10573,0.18008000000000002,4.96691,7.6406600000000005,0.44666000000000006,2021-07-30,GS건설,KOSPI,44050,44950,45050,43900,866785,38457896350,3769864634500,85581490,1.6622641509433944,-0.1910112359550562,17.0,15.0,33.0,25.0,16.0,11.0,19.0,117.0
2020-08-01,003010,207882894.06,109699110.5,98183783.55,6356373.5,217540949.89,34176144.24,8819184.38,4815521.11,19184941.0,-771997.59,-22172311.99,18612975.4,14101702.62,10062664.85,105918361.44,15.71,4.054,4.97,2.26,4.2356,111.728,47.23,2.78477,413.14518,9975.15301,1509.11058,17112.03329,120.0,24.55726,2.312139,12.56217,0.52029,3.43911,0.3033,3.54479,0.33066,7.51103,10.52587,0.48689000000000004,2021-07-30,혜인,KOSPI,6710,6830,6840,6600,112776,755458160,85302532370,12712747,1.362436548223352,-0.18932038834951448,2.0,19.0,15.0,41.0,34.0,25.0,102.0,136.0
2020-08-01,079550,2595606499.09,1923097847.4,672508651.69,110000000.0,1600344315.02,189680189.47,63741639.09,57881698.05,192104829.7,-166037662.56,-3713024.86,160174014.08,115345372.09,52946178.65,1150925063.28,11.852,3.983,8.861,2.356,4.9063,285.959,25.909,3.8205400000000003,2630.98628,31034.08637,8732.03771,72742.92341,900.0,33.69459,2.95082,11.59261,0.98279,3.49288,0.41928000000000004,4.18919,0.10964000000000002,9.97808,21.73764,0.7191700000000001,2021-07-30,LIG넥스원,KOSPI,42800,43000,43100,42200,144417,6147739900,941600000000,22000000,1.2700296735905037,-0.23360655737704894,38.0,28.0,18.0,33.0,7.0,12.0,41.0,136.0
2020-08-01,000910,354433760.16,178419689.28,176014070.88,7805809.5,189192653.01,33123935.59,7813211.28,15437191.49,15846024.76,-12329301.14,7485909.3,-1476579.24,12931513.34,24360135.22,175431859.68,17.508,4.13,12.932,4.543,4.941,101.367,49.661,2.86974,928.78654,8009.28242,1015.01483,12118.70806,125.0,13.45842,2.10084,6.40621,0.74289,5.86198,0.49098,-62.90833,0.15191000000000002,13.566230000000001,7.2016,0.9272600000000001,2021-07-30,유니온,KOSPI,7730,7710,7920,7700,335977,2621475720,120677814870,15611619,0.866591928251122,-0.44378109452736303,18.0,36.0,36.0,9.0,12.0,30.0,81.0,141.0
