,code,2nd_code,std_price,name
496,A060250,1,60000,NHN한국사이버결제
497,A060260,1,1225,뉴보텍
498,A060280,1,6460,큐렉소
499,A060300,1,0,레드로버
500,A060310,1,4010,3S
501,A060370,1,5560,KT서브마린
502,A060380,1,3670,동양에스텍
503,A060480,1,3755,국일신동
504,A060540,1,3055,에스에이티
505,A060560,1,1255,홈센타홀딩스
506,A060570,1,5180,드림어스컴퍼니
507,A060590,1,7870,씨티씨바이오
508,A060720,1,25900,KH바텍
509,A060850,1,11000,영림원소프트랩
510,A060900,1,1055,대한그린파워
511,A061040,1,5910,알에프텍
512,A061250,1,2695,화일약품
513,A061970,1,13250,엘비세미콘
514,A062860,1,6350,티엘아이
515,A062970,1,3540,피피아이
516,A063080,1,154900,게임빌
517,A063170,1,35400,서울옥션
518,A063440,1,3240,SM Life Design
519,A063570,1,5410,한국전자금융
520,A063760,1,7440,이엘피
521,A064090,1,2255,에프앤리퍼블릭
522,A064240,1,3650,홈캐스트
523,A064260,1,14500,다날
524,A064290,1,26850,인텍플러스
525,A064480,1,5650,브리지텍
526,A064510,1,0,에코마이스터
527,A064520,1,0,바른전자
528,A064550,1,47500,바이오니아
529,A064760,1,140000,티씨케이
530,A064800,1,1750,젬백스링크
531,A064820,1,4690,케이프
532,A064850,1,11650,에프앤가이드
533,A065060,1,810,지엔코
534,A065130,1,7450,탑엔지니어링
535,A065150,1,918,엠피대산
536,A065170,1,1405,넥스트BT
537,A065350,1,14850,신성델타테크
538,A065370,1,15350,위세아이텍
539,A065420,1,639,에스아이리소스
540,A065440,1,2145,이루온
541,A065450,1,5270,빅텍
542,A065500,1,610,오리엔트정공
543,A065510,1,9110,휴비츠
544,A065530,1,2915,와이어블
545,A065560,1,5770,녹원씨엔아이
546,A065570,1,8070,삼영이엔씨
547,A065650,1,2500,메디프론
548,A065660,1,54300,안트로젠
549,A065680,1,26100,우주일렉트로
550,A065690,1,2840,파커스
551,A065710,1,20400,서호전기
552,A065770,1,3235,CS
553,A065950,1,4105,웰크론
554,A066110,1,0,한프
555,A066130,1,9760,하츠
556,A066310,1,17300,큐에스아이
557,A066360,1,1445,체리부로
558,A066410,1,7320,버킷스튜디오
559,A066430,1,2250,와이오엠
560,A066590,1,4610,우수AMS
561,A066620,1,21800,국보디자인
562,A066670,1,8040,디스플레이텍
563,A066700,1,6140,테라젠이텍스
564,A066790,1,764,씨씨에스
565,A066900,1,4135,디에이피
566,A066910,1,2675,손오공
567,A066970,1,248000,엘앤에프
568,A066980,1,5200,이엔코퍼레이션
569,A067000,1,15500,조이시티
570,A067010,1,6150,이씨에스
571,A067080,1,9320,대화제약
572,A067160,1,221000,아프리카TV
573,A067170,1,10900,오텍
574,A067280,1,38300,멀티캠퍼스
575,A067290,1,3705,JW신약
576,A067310,1,22850,하나마이크론
577,A067390,1,6730,아스트
578,A067570,1,4300,엔브이에이치코리아
579,A067630,1,14000,에이치엘비생명과학
580,A067730,1,7340,로지시스
581,A067770,1,5610,세진티에스
582,A067900,1,10950,와이엔텍
583,A067920,1,7360,이글루시큐리티
584,A067990,1,7310,도이치모터스
585,A068050,1,5740,팬엔터테인먼트
586,A068240,1,33150,다원시스
587,A068330,1,3805,일신바이오
588,A068760,1,128700,셀트리온제약
589,A068790,1,6640,DMS
590,A068930,1,9120,디지털대성
591,A068940,1,2805,아이씨케이
592,A069080,1,29200,웹젠
593,A069110,1,2630,코스온
594,A069140,1,7240,누리플랜
595,A069330,1,2620,유아이디
596,A069410,1,11400,엔텔스
597,A069510,1,9350,에스텍
598,A069540,1,4150,라이트론
599,A069920,1,3545,아이에스이커머스
600,A070300,1,3885,엑스큐어
601,A070590,1,2940,한솔인티큐브
