code,name_x,marginrate,unit,industry,market_x,control,supervision,status,capital,fiscalmonth,groupcode,kospi200kind,section,off,listeddate,maxprice,minprice,ydopen,ydhigh,ydlow,ydclose,creditenabled,parpricechangetype,spac,biglisting,groupname,industryname,membername,종목코드,현재가,시가,고가,저가,거래량,거래대금(원),총상장주식수(천주),외국인보유비율,미결제약정,상한가,하한가,외국인순매매(주),52주최고가,52주최저가,연중주최저가,연중최저가,PER,EPS,자본금(백만원),액면가,배당률,배당수익률,부채비율,유보율,ROE,매출액증가율,경상이익증가율,순이익증가율,매출액(백만원),경상이익(원),당기순이익(원),BPS,영업이익증가율,영업이익(원),매출액영업이익률,매출액경상이익률,이자보상비율,결산년월,분기BPS,분기매출액증가율,분기영업이익증가율,분기경상이익증가율,분기순이익증가율,분기매출액,분기영업이익,분기경상이익(원),분기당기순이익(원),분기매출액영업이익률,분기매출액경상이익률,분기ROE,분기이자보상비율,분기유보율,분기부채비율,최근분기년월,프로그램순매수,당일외국인순매수,당일기관순매수,SPS,CFPS,EBITDA(백만원),신용잔고율,베타계수,당일개인순매수,name_y,close,diff,diffratio,volume,시가총액,시가총액비중,외인비중,지수영향,기여도,market_y,date
000020,동화약품,40,1,009,1,0,0,0,3,12,0,0,1,0,19760324,18250,9850,13900,14100,13700,14050,1,0,0,0,,,,A000020,13800.0,14000.0,14050.0,13700.0,299479.0,4136590000.0,27931470.0,2.869999885559082,0.0,18250.0,9850.0,-1432.0,25500.0,13400.0,21550.0,13400.0,12.34000015258789,1118.0,27931.0,1000.0,18.0,1.2999999523162842,26.59000015258789,1094.989990234375,9.029999732971191,-11.420000076293945,107.12000274658203,215.2899932861328,272075.0,33638000000.0,28715000000.0,12130.0,142.41000366210938,23153000000.0,8.510000228881836,12.359999656677246,79.25,202012,12220.0,7.889999866485596,37.95000076293945,68.55999755859375,39.779998779296875,147629.0,12318000000.0,17427000000.0,12550000000.0,8.34000015258789,11.800000190734863,6.989999771118164,58.22999954223633,1122.0400390625,27.34000015258789,202106,11917.0,11998.0,-149.0,10127.0,1548.0,33860.0,7.170000076293945,0.8500000238418579,26698.0,동화약품,13800.0,-250.0,-1.7799999713897705,299479.0,3855.0,0.009999999776482582,2.869999885559082,0.004999999888241291,0.003599999938160181,kospi,20211120
000040,KR모터스,100,1,015,1,0,0,0,3,12,0,0,1,0,19760525,1260,682,983,986,965,973,0,0,0,0,,,,A000040,972.0,974.0,988.0,968.0,192049.0,187080000.0,96137368.0,46.099998474121094,0.0,1260.0,682.0,19591.0,1630.0,840.0,1600.0,840.0,0.0,0.0,48068.0,500.0,0.0,0.0,212.72000122070312,0.0,-29.639999389648438,-11.119999885559082,0.0,0.0,117834.0,-11386000000.0,-11486000000.0,393.0,0.0,1219000000.0,1.0299999713897705,-9.65999984741211,0.2199999988079071,202012,393.0,7.150000095367432,-82.63999938964844,0.0,0.0,95196.0,215000000.0,-5237000000.0,-5237000000.0,0.23000000417232513,-5.5,-17.610000610351562,0.03999999910593033,0.0,253.77000427246094,202109,35098.0,34744.0,0.0,1687.0,37.0,4384.0,0.10000000149011612,1.4299999475479126,-35155.0,KR모터스,972.0,-1.0,-0.10000000149011612,192049.0,934.0,0.0,46.099998474121094,0.0012000000569969416,0.009999999776482582,kospi,20211120
000050,경방,40,1,016,1,0,0,0,3,12,0,0,1,0,19560303,17800,9600,13600,13700,13400,13700,1,0,0,0,,,,A000050,13750.0,13700.0,13800.0,13650.0,4537.0,62180000.0,27415270.0,2.0199999809265137,0.0,17800.0,9600.0,-38.0,15700.0,11250.0,15700.0,11500.0,15.210000038146973,904.0,13707.0,500.0,25.0,0.8999999761581421,70.4800033569336,5422.2900390625,1.7599999904632568,-4.260000228881836,-57.91999816894531,-70.13999938964844,329224.0,22683000000.0,13025000000.0,27424.0,-31.75,21853000000.0,6.639999866485596,6.889999866485596,3.240000009536743,202012,28350.0,10.420000076293945,178.67999267578125,72.6500015258789,187.74000549316406,270007.0,31523000000.0,23206000000.0,18020000000.0,11.680000305175781,8.59000015258789,3.2200000286102295,10.020000457763672,5570.06005859375,70.29000091552734,202109,-292.0,-152.0,-143.0,12938.0,2077.0,62019.0,0.41999998688697815,0.6100000143051147,-705.0,경방,13750.0,50.0,0.36000001430511475,4537.0,3770.0,0.009999999776482582,2.0199999809265137,0.004900000058114529,0.003599999938160181,kospi,20211120
000060,메리츠화재,30,1,025,1,0,0,0,2,12,0,0,1,0,19560702,37600,20300,29000,29300,28500,28950,1,0,0,0,,,,A000060,29050.0,28900.0,29400.0,28650.0,148517.0,4340100000.0,120625000.0,10.260000228881836,0.0,37600.0,20300.0,-12604.0,34700.0,13800.0,34700.0,13800.0,6.619999885559082,4383.0,60312.0,500.0,256.0,4.400000095367432,845.1599731445312,4416.27978515625,16.8799991607666,10.020000457763672,45.130001068115234,43.310001373291016,11132609.0,601399000000.0,431780000000.0,20279.0,72.36000061035156,608012000000.0,5.460000038146973,5.400000095367432,0.0,202012,20937.0,3.940000057220459,37.41999816894531,39.310001373291016,41.119998931884766,5812389.0,401962000000.0,408520000000.0,296126000000.0,6.920000076293945,7.03000020980835,23.09000015258789,0.0,4087.43994140625,970.1300048828125,202106,6922.0,-8471.0,54933.0,96179.0,24028.0,660798.0,0.23999999463558197,0.75,-34570.0,메리츠화재,29050.0,100.0,0.3499999940395355,148517.0,35042.0,0.15000000596046448,10.260000228881836,0.045899998396635056,0.015799999237060547,kospi,20211120
000070,삼양홀딩스,30,1,021,1,0,0,0,2,12,0,7,1,0,19681227,134500,72500,106500,107500,102500,103500,1,0,0,0,,,,A000070,103500.0,103000.0,105000.0,102500.0,15981.0,1654670000.0,8564271.0,8.149999618530273,0.0,134500.0,72500.0,-352.0,147500.0,63700.0,147500.0,72800.0,4.360000133514404,23693.0,42821.0,5000.0,45.0,2.1700000762939453,80.61000061035156,3349.280029296875,6.960000038146973,-0.699999988079071,110.66000366210938,130.91000366210938,2471226.0,170680000000.0,143264000000.0,190197.0,114.58999633789062,170336000000.0,6.889999866485596,6.909999847412109,5.900000095367432,202012,191303.0,26.270000457763672,199.92999267578125,178.77999877929688,173.2899932861328,1485912.0,198850000000.0,209748000000.0,172681000000.0,13.380000114440918,14.119999885559082,18.139999389648438,14.619999885559082,3726.070068359375,82.01000213623047,202106,2419.0,1040.0,4390.0,313514.0,27009.0,263512.0,0.7900000214576721,1.0299999713897705,-5538.0,삼양홀딩스,103500.0,0.0,0.0,15981.0,8864.0,0.029999999329447746,8.149999618530273,0.011599999852478504,0.0,kospi,20211120
000075,삼양홀딩스우,40,1,021,1,0,0,0,0,12,0,0,1,0,19920221,91100,49100,71900,71900,69000,70100,1,0,0,0,,,,A000075,69900.0,70800.0,70800.0,69000.0,218.0,15220000.0,304058.0,0.699999988079071,0.0,91100.0,49100.0,0.0,89700.0,47500.0,89700.0,47700.0,0.0,0.0,1520.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999910593033,0.7699999809265137,0.0,,,,,,,,,,,,
000080,하이트진로,30,1,005,1,0,0,0,2,12,0,7,1,0,20091019,42700,23000,33150,33400,32800,32850,1,0,0,0,,,,A000080,33550.0,32900.0,34000.0,32900.0,242559.0,8152260000.0,70133611.0,4.630000114440918,0.0,42700.0,23000.0,22234.0,40750.0,30150.0,40750.0,30150.0,45.70000076293945,734.0,363168.0,5000.0,15.0,2.2300000190734863,206.97999572753906,211.9499969482422,8.229999542236328,10.869999885559082,27365.009765625,0.0,2256322.0,123603000000.0,86628000000.0,15281.0,124.91000366210938,198478000000.0,8.800000190734863,5.480000019073486,4.289999961853027,202012,16358.0,-4.699999809265137,-19.56999969482422,-26.84000015258789,-34.11000061035156,1657975.0,140411000000.0,102518000000.0,66198000000.0,8.470000267028809,6.179999828338623,8.15999984741211,4.880000114440918,216.0800018310547,211.38999938964844,202109,9524.0,33437.0,13342.0,30513.0,6035.0,358407.0,1.5199999809265137,0.7200000286102295,-46563.0,하이트진로,33550.0,700.0,2.130000114440918,242559.0,23530.0,0.10000000149011612,4.630000114440918,0.030799999833106995,0.009100000374019146,kospi,20211120
000087,하이트진로2우B,40,1,005,1,0,0,0,0,12,0,0,1,0,20110926,25700,13900,20000,20200,19700,19800,1,0,0,0,,,,A000087,19900.0,19800.0,20100.0,19700.0,1694.0,33710000.0,1130138.0,3.009999990463257,0.0,25700.0,13900.0,0.0,28300.0,19500.0,28300.0,19500.0,0.0,0.0,5650.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,248.0,0.0,0.0,0.0,0.1899999976158142,0.6200000047683716,-248.0,,,,,,,,,,,,
000100,유한양행,30,1,009,1,0,0,0,1,12,0,10,1,0,19621101,76400,41200,59100,59600,58800,58800,1,0,0,0,,,,A000100,59800.0,58800.0,60100.0,58800.0,115877.0,6915620000.0,69972959.0,17.770000457763672,0.0,76400.0,41200.0,24962.0,81000.0,57300.0,81000.0,57300.0,43.36000061035156,1379.0,69972.0,1000.0,40.0,0.6299999952316284,29.6200008392334,2864.179931640625,11.0600004196167,9.420000076293945,336.80999755859375,420.04998779296875,1619865.0,239891000000.0,190401000000.0,26698.0,572.1199951171875,84255000000.0,5.199999809265137,14.8100004196167,31.06999969482422,202012,29363.0,9.100000381469727,-23.219999313354492,-55.40999984741211,-53.27000045776367,1263839.0,43844000000.0,106494000000.0,83403000000.0,3.4700000286102295,8.430000305175781,6.090000152587891,19.290000915527344,2836.3798828125,28.670000076293945,202109,9184.0,11614.0,13020.0,24247.0,2298.0,144039.0,0.6399999856948853,0.6100000143051147,-23990.0,유한양행,59800.0,1000.0,1.7000000476837158,115877.0,41844.0,0.18000000715255737,17.770000457763672,0.05480000004172325,0.009100000374019146,kospi,20211120
000105,유한양행우,30,1,009,1,0,0,0,0,12,0,0,1,0,19950221,75700,40900,58200,58500,58200,58300,1,0,0,0,,,,A000105,58500.0,58500.0,58500.0,58000.0,965.0,56290000.0,1180940.0,0.0,0.0,75700.0,40900.0,0.0,75183.0,54100.0,74400.0,54100.0,0.0,0.0,1180.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005,0.3499999940395355,0.0,,,,,,,,,,,,
000120,CJ대한통운,30,1,019,1,0,0,0,1,12,918,9,1,0,19560702,176500,95500,137500,140000,136000,136000,1,0,0,0,,,,A000120,136500.0,136000.0,138500.0,135500.0,16378.0,2238710000.0,22812344.0,22.360000610351562,0.0,176500.0,95500.0,-297.0,194500.0,135500.0,194500.0,135500.0,105.7300033569336,1291.0,114061.0,5000.0,0.0,0.0,138.69000244140625,3073.1201171875,3.890000104904175,3.509999990463257,115.58999633789062,180.25999450683594,10781127.0,202298000000.0,142623000000.0,153136.0,5.909999847412109,325337000000.0,3.0199999809265137,1.8799999952316284,2.8399999141693115,202012,165461.0,4.360000133514404,4.03000020980835,32.900001525878906,13.100000381469727,8286326.0,244047000000.0,180072000000.0,107546000000.0,2.950000047683716,2.1700000762939453,-0.09000000357627869,2.8399999141693115,3209.22998046875,130.24000549316406,202109,-746.0,401.0,-1876.0,487788.0,35060.0,807187.0,0.20000000298023224,0.5299999713897705,1465.0,CJ대한통운,136500.0,500.0,0.3700000047683716,16378.0,31139.0,0.12999999523162842,22.360000610351562,0.040800001472234726,0.002899999963119626,kospi,20211120
000140,하이트진로홀딩스,40,1,021,1,0,0,0,3,12,0,0,1,0,19730919,17700,9600,13900,13900,13500,13650,1,0,0,0,,,,A000140,13800.0,13700.0,13900.0,13650.0,14828.0,204410000.0,23206765.0,6.940000057220459,0.0,17700.0,9600.0,-1200.0,19750.0,13350.0,19750.0,13350.0,6.949999809265137,1985.0,116033.0,5000.0,8.0,2.890000104904175,268.260009765625,401.9800109863281,13.890000343322754,10.890000343322754,0.0,0.0,2247005.0,123766000000.0,107691000000.0,21726.0,108.5199966430664,210493000000.0,9.359999656677246,5.510000228881836,3.25,202012,25993.0,-4.78000020980835,-17.84000015258789,-27.739999771118164,-35.63999938964844,1650017.0,150561000000.0,98008000000.0,61122000000.0,9.109999656677246,5.940000057220459,7.699999809265137,3.6500000953674316,419.8599853515625,267.20001220703125,202109,209.0,324.0,-5816.0,91400.0,16780.0,363665.0,0.5699999928474426,0.7400000095367432,5491.0,하이트진로홀딩,13800.0,150.0,1.100000023841858,14828.0,3203.0,0.009999999776482582,6.940000057220459,0.00419999985024333,0.003000000026077032,kospi,20211120
000145,하이트진로홀딩스우,40,1,021,1,0,0,0,0,12,0,0,1,0,19870929,20900,11300,16100,16200,16050,16100,1,0,0,0,,,,A000145,16250.0,16350.0,16350.0,16150.0,51.0,820000.0,470810.0,1.6200000047683716,0.0,20900.0,11300.0,0.0,26350.0,13900.0,26350.0,13950.0,0.0,0.0,2354.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49000000953674316,0.0,,,,,,,,,,,,
000150,두산,40,1,026,1,0,0,0,2,12,913,2,1,0,19730629,185000,100000,144500,147500,139000,142500,1,0,0,0,,,,A000150,133000.0,141000.0,144000.0,131000.0,172581.0,23181130000.0,16523835.0,10.40999984741211,0.0,185000.0,100000.0,-4618.0,148000.0,46250.0,148000.0,46250.0,0.0,0.0,99290.0,5000.0,40.0,1.5,290.6400146484375,1390.81005859375,-34.34000015258789,-5.940000057220459,0.0,0.0,16969330.0,-899301000000.0,-963891000000.0,93551.0,-77.62000274658203,274996000000.0,1.6200000047683716,-5.300000190734863,0.5,202012,102191.0,8.270000457763672,3385.530029296875,0.0,0.0,10599614.0,831962000000.0,580828000000.0,600595000000.0,7.849999904632568,5.480000019073486,12.880000114440918,2.7300000190734863,1668.4599609375,238.39999389648438,202109,-866.0,-6002.0,-19906.0,845226.0,87642.0,960205.0,0.4099999964237213,1.4299999475479126,26063.0,두산,133000.0,-9500.0,-6.670000076293945,172581.0,21977.0,0.09000000357627869,10.40999984741211,0.02879999950528145,0.002099999925121665,kospi,20211120
000155,두산우,40,1,026,1,0,0,0,0,12,913,0,1,0,19860731,109500,59300,86500,87900,83200,84600,1,0,0,0,,,,A000155,82000.0,84600.0,85700.0,81500.0,8019.0,661820000.0,3996462.0,11.90999984741211,0.0,109500.0,59300.0,-682.0,88200.0,37000.0,88200.0,37000.0,0.0,0.0,19982.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,377.0,-1261.0,0.0,0.0,0.0,0.1899999976158142,1.2000000476837158,880.0,,,,,,,,,,,,
000157,두산2우B,100,1,026,1,0,0,0,0,12,913,0,1,0,19991203,157000,85000,125000,125000,119500,121000,0,0,0,0,,,,A000157,117500.0,121500.0,122000.0,116000.0,2955.0,347580000.0,893038.0,0.4000000059604645,0.0,157000.0,85000.0,104.0,235000.0,52100.0,235000.0,52100.0,0.0,0.0,4465.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,82.0,0.0,0.0,0.0,0.0,0.30000001192092896,1.100000023841858,-82.0,,,,,,,,,,,,
000180,성창기업지주,40,1,026,1,0,0,0,3,12,0,0,1,0,19760602,3215,1735,2470,2480,2415,2475,1,0,0,0,,,,A000180,2450.0,2475.0,2480.0,2410.0,156121.0,380630000.0,69751600.0,2.200000047683716,0.0,3215.0,1735.0,-620.0,3535.0,1910.0,3535.0,2105.0,10.979999542236328,223.0,36000.0,500.0,0.0,0.0,32.720001220703125,1414.27001953125,0.9599999785423279,13.15999984741211,0.0,0.0,170916.0,7478000000.0,5064000000.0,7876.0,0.0,8033000000.0,4.699999809265137,4.380000114440918,3.440000057220459,202012,8053.0,18.530000686645508,251.74000549316406,261.67999267578125,236.88999938964844,145944.0,16396000000.0,17457000000.0,15011000000.0,11.229999542236328,11.960000038146973,3.7100000381469727,3.440000057220459,1460.4599609375,32.27000045776367,202109,6671.0,6895.0,-336.0,2777.0,270.0,17804.0,2.569999933242798,0.800000011920929,-13088.0,성창기업지주,2450.0,-25.0,-1.0099999904632568,156121.0,1709.0,0.0,2.200000047683716,0.002199999988079071,0.009200000204145908,kospi,20211120
000210,DL,30,1,021,1,0,0,0,2,12,920,1,1,0,19760202,79900,43100,61000,62100,60400,61500,1,0,0,0,,,,A000210,61400.0,61700.0,62100.0,60800.0,59791.0,3674420000.0,20955884.0,12.5600004196167,0.0,79900.0,43100.0,-11833.0,107000.0,60400.0,107000.0,60400.0,1.940000057220459,31489.0,128279.0,5000.0,26.0,2.109999895095825,332.8999938964844,1086.760009765625,11.84000015258789,-5.679999828338623,-83.51000213623047,-19.3799991607666,1566148.0,44412000000.0,572657000000.0,198768.0,-12.449999809265137,119049000000.0,7.599999904632568,2.8399999141693115,1.7699999809265137,202012,177518.0,50.91999816894531,81.69999694824219,343.5400085449219,36.099998474121094,1713714.0,187947000000.0,840044000000.0,872126000000.0,10.970000267028809,49.02000045776367,34.650001525878906,3.8299999237060547,2797.669921875,81.94999694824219,202109,-6237.0,-5861.0,-5835.0,86304.0,40468.0,308944.0,2.3499999046325684,1.0700000524520874,11607.0,DL,61400.0,-100.0,-0.1599999964237213,59791.0,12867.0,0.05000000074505806,12.5600004196167,0.01679999940097332,0.0027000000700354576,kospi,20211120
000215,DL우,30,1,021,1,0,0,0,0,12,920,0,1,0,19890821,49650,26750,38250,39000,37850,38200,1,0,0,0,,,,A000215,37900.0,38700.0,38700.0,37400.0,4184.0,157490000.0,1686115.0,7.329999923706055,0.0,49650.0,26750.0,0.0,63200.0,36500.0,63200.0,36500.0,0.0,0.0,10430.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,243.0,-500.0,0.0,0.0,0.0,0.6299999952316284,1.059999942779541,252.0,,,,,,,,,,,,
000220,유유제약,40,1,009,1,0,0,0,3,12,0,0,1,0,19751118,8870,4790,6880,6960,6830,6830,1,0,0,0,,,,A000220,6890.0,6830.0,6890.0,6770.0,111468.0,761900000.0,17232351.0,2.009999990463257,0.0,8870.0,4790.0,-264.0,18950.0,5995.0,18950.0,6770.0,492.1400146484375,14.0,17609.0,1000.0,21.0,1.5700000524520874,32.349998474121094,1122.81005859375,1.2599999904632568,7.96999979019165,-43.77000045776367,-56.630001068115234,98119.0,3711000000.0,2412000000.0,5738.0,-22.34000015258789,6270000000.0,6.389999866485596,3.7799999713897705,3.569999933242798,202012,6723.0,14.119999885559082,-80.33999633789062,-68.26000213623047,-51.2599983215332,54725.0,926000000.0,1015000000.0,876000000.0,1.690000057220459,1.8600000143051147,0.20000000298023224,2.0199999809265137,559.47998046875,48.650001525878906,202106,11277.0,11278.0,-64.0,4793.0,496.0,10170.0,4.679999828338623,0.9700000286102295,-11315.0,유유제약,6890.0,60.0,0.8799999952316284,111468.0,1187.0,0.0,2.009999990463257,0.0015999999595806003,0.002300000051036477,kospi,20211120
000225,유유제약1우,40,1,009,1,0,0,0,0,12,0,0,1,0,19900105,12050,6510,9400,9400,9190,9290,1,0,0,0,,,,A000225,9220.0,9210.0,9290.0,9130.0,2853.0,26250000.0,2266930.0,1.9900000095367432,0.0,12050.0,6510.0,-91.0,27200.0,4925.0,27200.0,6680.0,0.0,0.0,2266.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-124.0,0.0,0.0,0.0,0.0,1.5800000429153442,0.949999988079071,124.0,,,,,,,,,,,,
000227,유유제약2우B,100,1,009,1,0,0,0,0,12,0,0,1,0,20000620,24950,13450,19700,19750,19200,19200,0,0,0,0,,,,A000227,19000.0,19200.0,19200.0,18750.0,591.0,11180000.0,325560.0,0.03999999910593033,0.0,24950.0,13450.0,0.0,59000.0,13315.0,59000.0,16900.0,0.0,0.0,325.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000262260437,-1.0,,,,,,,,,,,,
000230,일동홀딩스,40,1,009,1,0,0,0,3,12,0,0,1,0,19750628,18200,9800,15800,15800,13850,14000,1,0,0,0,,,,A000230,13900.0,14000.0,14150.0,13550.0,25707.0,354410000.0,11540400.0,2.119999885559082,0.0,18200.0,9800.0,864.0,17350.0,9140.0,17350.0,12250.0,0.0,0.0,11540.0,1000.0,10.0,0.7099999785423279,161.5800018310547,969.760009765625,-14.739999771118164,104.12000274658203,0.0,0.0,596468.0,-28407000000.0,-31271000000.0,9246.0,0.0,-9214000000.0,-1.5399999618530273,-4.760000228881836,0.0,202012,9310.0,-1.7200000286102295,0.0,0.0,0.0,290871.0,-36173000000.0,-20994000000.0,-16565000000.0,-12.4399995803833,-7.21999979019165,-24.93000030517578,0.0,831.0499877929688,214.36000061035156,202106,868.0,1731.0,-864.0,51245.0,5059.0,29030.0,0.4399999976158142,0.699999988079071,-2241.0,일동홀딩스,13900.0,-100.0,-0.7099999785423279,25707.0,1604.0,0.0,2.119999885559082,0.002099999925121665,0.001500000013038516,kospi,20211120
000240,한국앤컴퍼니,30,1,021,1,0,0,0,2,12,0,8,1,0,19681227,21150,11450,16550,16550,16250,16300,1,0,0,0,,,,A000240,16200.0,16300.0,16500.0,16150.0,68227.0,1107550000.0,94935240.0,9.9399995803833,0.0,21150.0,11450.0,80.0,23400.0,13900.0,23400.0,14150.0,6.199999809265137,2612.0,47467.0,500.0,100.0,3.0799999237060547,8.34000015258789,7211.169921875,5.079999923706055,-3.1500000953674316,-13.260000228881836,10.0,820942.0,170624000000.0,179614000000.0,38519.0,-8.399999618530273,156524000000.0,19.06999969482422,20.780000686645508,59.52000045776367,202012,38128.0,26.290000915527344,190.58999633789062,130.66000366210938,163.33999633789062,468319.0,126982000000.0,129228000000.0,115700000000.0,27.110000610351562,27.59000015258789,6.440000057220459,123.56999969482422,7525.669921875,8.680000305175781,202106,-11684.0,-2490.0,-12681.0,9824.0,1009.0,184210.0,0.7400000095367432,0.949999988079071,14835.0,한국앤컴퍼니,16200.0,-100.0,-0.6100000143051147,68227.0,15380.0,0.05999999865889549,9.9399995803833,0.020099999383091927,0.012400000356137753,kospi,20211120
000270,기아,30,1,015,1,0,0,0,1,12,904,8,1,0,19730721,108000,58200,84400,84400,83000,83100,1,0,0,0,,,,A000270,83800.0,84100.0,84800.0,83200.0,1398930.0,117358350000.0,405363347.0,35.369998931884766,0.0,108000.0,58200.0,-271273.0,102000.0,57400.0,102000.0,61700.0,7.590000152587891,11038.0,2139316.0,5000.0,20.0,1.190000057220459,102.37000274658203,1307.3499755859375,5.050000190734863,1.7599999904632568,-27.25,-18.549999237060547,59168096.0,1841358000000.0,1487585000000.0,83336.0,2.8299999237060547,2066457000000.0,3.490000009536743,3.109999895095825,8.8100004196167,202012,83869.0,24.649999618530273,395.7099914550781,556.7899780273438,567.8499755859375,52673988.0,3890563000000.0,4763205000000.0,3512605000000.0,7.389999866485596,9.029999732971191,14.710000038146973,30.06999969482422,1489.1800537109375,90.91000366210938,202109,-207932.0,-128673.0,59305.0,171660.0,18376.0,4285979.0,0.4099999964237213,1.159999966621399,66245.0,기아,83800.0,700.0,0.8399999737739563,1398930.0,339694.0,1.4900000095367432,35.369998931884766,0.4447000026702881,0.05299999937415123,kospi,20211120
000300,대유플러스,100,1,013,1,0,0,0,3,12,0,0,1,0,19750609,1940,1050,1520,1535,1450,1495,0,0,0,0,,,,A000300,1565.0,1550.0,1630.0,1530.0,14948300.0,23833720000.0,120998774.0,1.6699999570846558,0.0,1940.0,1050.0,0.0,1935.0,738.0,1935.0,755.0,0.0,0.0,60499.0,500.0,0.0,0.0,291.1099853515625,66.44000244140625,-9.069999694824219,-0.949999988079071,0.0,0.0,452928.0,-4958000000.0,-5738000000.0,936.0,-10.859999656677246,14542000000.0,3.2100000381469727,-1.090000033378601,2.109999895095825,202012,943.0,8.1899995803833,3.0399999618530273,218.97000122070312,0.0,366563.0,10253000000.0,6146000000.0,4747000000.0,2.799999952316284,1.6799999475479126,2.7300000190734863,1.7100000381469727,88.72000122070312,284.9800109863281,202109,293294.0,269125.0,-760.0,3995.0,266.0,30212.0,2.5999999046325684,1.1200000047683716,-357897.0,대유플러스,1565.0,70.0,4.679999828338623,14948300.0,1894.0,0.0,1.6699999570846558,0.0024999999441206455,0.015799999237060547,kospi,20211120
000320,노루홀딩스,40,1,021,1,0,0,0,3,12,0,0,1,0,19730810,17150,9250,13150,13300,12950,13200,1,0,0,0,,,,A000320,13200.0,13200.0,13300.0,13100.0,17157.0,226200000.0,13291151.0,3.609999895095825,0.0,17150.0,9250.0,-950.0,17350.0,9480.0,17350.0,10200.0,13.09000015258789,1008.0,8407.0,500.0,90.0,3.4000000953674316,81.86000061035156,4366.9599609375,3.799999952316284,-4.090000152587891,26.329999923706055,46.11000061035156,848027.0,43720000000.0,29097000000.0,27108.0,43.04999923706055,35782000000.0,4.21999979019165,5.159999847412109,5.050000190734863,202012,27736.0,13.899999618530273,0.949999988079071,-5.949999809265137,-3.1700000762939453,466308.0,12910000000.0,15727000000.0,10269000000.0,2.7699999809265137,3.369999885559082,1.1200000047683716,4.079999923706055,4297.43017578125,87.94000244140625,202106,-2190.0,-2216.0,-2096.0,67151.0,4278.0,59581.0,0.8100000023841858,0.7400000095367432,4412.0,노루홀딩스,13200.0,0.0,0.0,17157.0,1754.0,0.0,3.609999895095825,0.002300000051036477,0.0,kospi,20211120
